86-76-02-114706-001-0122221  13.2 86.11117.11
86-76-02-114706-001-0123221   8.7 77.91113.41
86-76-02-114706-001-01241121           2    1
86-76-02-114706-001-0125221  15.1 97.71115.91
86-76-02-114706-001-0126221  12.6 87.11114.51
86-76-02-114706-001-0127221  24.2129.312    1
86-76-02-114706-001-01281121           2    1
86-76-02-114706-001-0129221   9.1 79.52112.31
86-76-02-114706-001-0130221   6.7 61.92113.81
22-03-76-214707-001-01 121             2    1
22-03-76-214707-001-01 2111  54.5162.112    1
22-03-76-214707-001-01 321             2    1
22-03-76-214707-001-01 4111  52.7153.312    1
22-03-76-214707-001-01 7221  17.4110.81114.91
22-03-76-214707-001-01 8221  10.9 77.21113.81
96-02-86-114709-001-01 121             2    1
96-02-86-114709-001-01 221             2    1
96-02-86-114709-001-01 3111  62.9  16312    1
96-02-86-114709-001-01 4221  55.4154.512    1
96-02-86-114709-001-01 52221           2    1
96-02-86-114709-001-01 6221  30.4135.312    1
96-02-86-114709-001-01 7221  22.9122.112    1
96-02-86-114709-001-01 82221           2    1
96-02-86-114709-001-01 9221    18109.611    1
96-02-86-114709-001-0110221  12.1 88.81114.91
96-02-86-114709-001-0111221     6 63.521  131
34-31-41-494710-001-01 121             2    1
34-31-41-494710-001-01 2111  78.5162.112    1
34-31-41-494710-001-01 4221    46155.412    1
34-31-41-494710-001-01 5221  30.2140.312    1
34-31-41-494710-001-01 6221  28.3132.912    1
34-31-41-494710-001-01 7221  14.2  1041113.51
34-31-41-494710-001-01 8221  14.1 94.51116.11
34-31-41-494710-001-01 9221  12.9 88.61115.21
34-31-41-494710-001-0110221  12.5 91.311  151
66-92-85-394710-001-03 121             2    1
66-92-85-394710-001-03 2111  56.3165.312    1
66-92-85-394710-001-03 3111  71.3164.512    1
66-92-85-394710-001-03 4221    13 92.611  151
66-92-85-394710-001-03 5221   8.9   761114.31
66-92-85-394710-001-03 621             2    1
48-54-38-194711-001-01 121             2    1
48-54-38-194711-001-01 2111  59.5157.512    1
48-54-38-194711-001-01 321             2    1
48-54-38-194711-001-01 421             2    1
48-54-38-194711-001-01 521             2    1
48-54-38-194711-001-01 621             2    1
48-54-38-194711-001-01 722             2    1
48-54-38-194711-001-01 8221  29.2138.212    1
48-54-38-194711-001-01 9221  27.7  13512    1
48-54-38-194711-001-0110221  25.5127.212    1
48-54-38-194711-001-0111221 115.3 20.512    1
48-54-38-194711-001-0112221  10.5 82.61114.41
48-54-38-194711-001-0113111  56.5  16312    1
13-80-32-634724-001-01 121             2    1
13-80-32-634724-001-01 5111  57.5  16012    1
13-80-32-634724-001-01 6221    31126.512    1
13-80-32-634724-001-01 7221  25.7100.912    1
13-80-32-634724-001-01 8221    14 97.51115.11
46-46-75-674725-001-01 121             2    1
46-46-75-674725-001-01 221             2    1
46-46-75-674725-001-01 521             2    1
46-46-75-674725-001-01 611             2    1
46-46-75-674725-001-01 7111  54.9  16412    1
46-46-75-674725-001-01 821             2    1
46-46-75-674725-001-0110221    29133.512    1
46-46-75-674725-001-011121             2    1
46-46-75-674725-001-0112111  58.1162.712    1
46-46-75-674725-001-0113221  15.1105.511    1
20-41-67-774725-001-03 121             2    1
20-41-67-774725-001-03 2111  49.2155.312    1
20-41-67-774725-001-03 3221  23.5  12212    1
20-41-67-774725-001-03 4221  20.9119.412    1
20-41-67-774725-001-03 5221  17.2  1081114.61
20-41-67-774725-001-03 6221  11.9 85.11113.61
20-41-67-774725-001-03 7221    48154.112    1
50-56-16-504726-001-01 121             2    1
97-39-50-714727-001-01 121             2    1
97-39-50-714727-001-01 2111  39.7151.612    1
97-39-50-714727-001-01 421             2    1
97-39-50-714727-001-01 621             2    1
97-39-50-714727-001-01 7121  41.5147.212    1
97-39-50-714727-001-01 8221  30.2  14012    1
64-29-60-194727-001-03 121             2    1
64-29-60-194727-001-03 2111  68.4156.912    1
64-29-60-194727-001-03 3221  18.5112.512    1
64-29-60-194727-001-03 4221  12.4 88.21115.21
14-54-41-374728-001-01 121             2    1
14-54-41-374728-001-01 2111  49.1153.912    1
14-54-41-374728-001-01 31221           2    1
14-54-41-374728-001-01 4221  32.5139.312    1
14-54-41-374728-001-01 5221 134.5 28.612    1
14-54-41-374728-001-01 6221  18.4115.212    1
14-54-41-374728-001-01 7221  14.8 99.61115.21
14-54-41-374728-001-01 8221   8.4 74.71113.11
69-36-12-774730-001-01 121             2    1
69-36-12-774730-001-01 621             2    1
69-36-12-774730-001-01 721             2    1
69-36-12-774730-001-01 82221           2    1
69-36-12-774730-001-01 922             2    1
69-36-12-774730-001-0116221  35.8137.812    1
69-36-12-774730-001-0121111    72159.412    1
69-36-12-774730-001-0122221  25.4127.712    1
47-67-32-844730-001-03 121             2    1
47-67-32-844730-001-03 2111  47.5155.512    1
47-67-32-844730-001-03 422             2    1
47-67-32-844730-001-03 52221           2    1
47-67-32-844730-001-03 62221           2    1
47-67-32-844730-001-03 7221  17.2114.412    1
47-67-32-844730-001-03 8221  17.9117.712    1
47-67-32-844730-001-03 9221  15.9110.812    1
47-67-32-844730-001-0310221  13.1 96.31115.61
47-67-32-844730-001-0311221  10.4 79.21114.61
37-63-74-984731-001-01 121             2    1
37-63-74-984731-001-01 3111  53.6152.412    1
37-63-74-984731-001-01 4221  30.5141.612    1
37-63-74-984731-001-01 5221  22.9125.512    1
37-63-74-984731-001-01 6221  16.8107.911    1
99-24-15-134731-001-02 121             2    1
99-24-15-134731-001-02 2111  51.5  16312    1
99-24-15-134731-001-02 3221   8.2 68.52114.11
99-24-15-134731-001-02 4221  13.9100.91113.91
68-16-68-794743-001-01 121             2    1
68-16-68-794743-001-01 2111  61.4156.612    1
68-16-68-794743-001-01 3111  35.1143.412    1
68-16-68-794743-001-01 42221           2    1
68-16-68-794743-001-01 5221  27.4131.712    1
68-16-68-794743-001-01 6221  16.1105.112    1
68-16-68-794743-001-01 7221   6.4 60.11113.91
72-19-32-094744-001-01 121             2    1
72-19-32-094744-001-01 211             2    1
72-19-32-094744-001-01 3221  41.4160.712    1
72-19-32-094744-001-01 4111  55.3153.712    1
72-19-32-094744-001-01 5221  24.4126.412    1
72-19-32-094744-001-01 621             2    1
72-19-32-094744-001-01 7221  15.8107.51114.51
15-21-88-534745-001-01 121             2    1
15-21-88-534745-001-01 221             2    1
15-21-88-534745-001-01 321             2    1
62-43-51-594745-001-04 121             2    1
62-43-51-594745-001-04 2111  55.4  15012    1
62-43-51-594745-001-04 3221    26126.712    1
32-60-45-234746-001-01 121             2    1
32-60-45-234746-001-01 2111    49154.412    1
32-60-45-234746-001-01 321             2    1
32-60-45-234746-001-01 4221  30.3144.612    1
32-60-45-234746-001-01 5221  28.7146.312    1
32-60-45-234746-001-01 6221  27.3135.312    1
32-60-45-234746-001-01 7221  18.8120.212    1
32-60-45-234746-001-01 8221  13.6 97.31114.31
68-11-89-034747-001-01 121             2    1
68-11-89-034747-001-01 2111    60160.112    1
68-11-89-034747-001-01 4221  28.9  13312    1
68-11-89-034747-001-01 5221  19.9112.312    1
68-11-89-034747-001-01 621             2    1
68-11-89-034747-001-01 7221     9 70.52115.21
82-63-17-224748-001-01 121             2    1
82-63-17-224748-001-01 2111  80.5155.912    1
82-63-17-224748-001-01 32221           2    1
82-63-17-224748-001-01 4221  15.2101.61115.21
82-63-17-224748-001-01 5221  14.8 95.81115.91
54-20-65-814749-001-01 121             2    1
54-20-65-814749-001-01 321             2    1
54-20-65-814749-001-01 4111  37.5144.112    1
54-20-65-814749-001-01 5221    20116.112    1
54-20-65-814749-001-01 6221  14.9 96.211    1
54-20-65-814749-001-01 7221  13.6 79.81118.11
86-91-07-434750-001-01 121             2    1
86-91-07-434750-001-01 421             2    1
86-91-07-434750-001-01 521             2    1
86-91-07-434750-001-01 621             2    1
86-91-07-434750-001-01 7221  32.5143.812    1
86-91-07-434750-001-011022             2    1
86-91-07-434750-001-0111221  18.3119.512    1
83-01-32-254750-001-02 121             2    1
83-01-32-254750-001-02 2111  47.3154.812    1
83-01-32-254750-001-02 3221   7.9 73.41112.41
28-98-99-324750-001-05 121             2    1
28-98-99-324750-001-05 2111  69.5153.512    1
28-98-99-324750-001-05 3221  18.7111.111    1
49-76-86-824750-001-08 121             2    1
49-76-86-824750-001-08 221             2    1
49-76-86-824750-001-08 321             2    1
49-76-86-824750-001-08 5111  67.1165.512    1
49-76-86-824750-001-08 621             2    1
50-66-78-064762-001-01 121             2    1
50-66-78-064762-001-0110221  30.2142.812    1
81-71-44-084762-001-02 121             2    1
81-71-44-084762-001-02 221             2    1
81-71-44-084762-001-02 31223           2    1
81-71-44-084762-001-02 4221  46.8161.612    1
81-71-44-084762-001-02 52223           2    1
81-71-44-084762-001-02 6221  33.9139.512    1
47-55-39-754762-001-03 121             2    1
47-55-39-754762-001-03 2111  64.5165.112    1
47-55-39-754762-001-03 3221  13.6 93.21115.21
47-55-39-754762-001-03 4221   7.9 72.12112.71
88-66-82-044762-001-04 121             2    1
88-66-82-044762-001-04 2111    53163.212    1
88-66-82-044762-001-04 3221  13.3 95.71114.11
88-66-82-044762-001-04 4221   8.4 75.41112.41
88-66-82-044762-001-04 521             2    1
88-66-82-044762-001-04 621             2    1
44-87-32-804763-001-01 121             2    1
44-87-32-804763-001-01 2111  79.6159.112    1
44-87-32-804763-001-01 42221           2    1
44-87-32-804763-001-01 5221  33.5144.112    1
44-87-32-804763-001-01 6221  27.1131.412    1
44-87-32-804763-001-01 7221  19.1114.61115.41
33-63-56-624763-001-03 121             2    1
33-63-56-624763-001-03 2111  73.5160.612    1
33-63-56-624763-001-03 32221           1    1
33-63-56-624763-001-03 4221   8.6 74.21114.11
51-90-57-304764-001-01 121             2    1
51-90-57-304764-001-01 221             2    1
51-90-57-304764-001-01 321             2    1
51-90-57-304764-001-01 421             2    1
51-90-57-304764-001-01 5111  58.4157.712    1
51-90-57-304764-001-01 6221  16.9122.612    1
51-90-57-304764-001-01 7221  12.6   901115.51
51-90-57-304764-001-01 82223           1    1
37-78-08-274764-001-03 121             2    1
37-78-08-274764-001-03 2111  66.5159.612    1
37-78-08-274764-001-03 3221  12.5 93.11117.51
37-78-08-274764-001-03 4221  12.6 90.51114.61
66-00-46-864764-001-04 421             2    1
66-00-46-864764-001-04 9111    57158.612    1
66-00-46-864764-001-0410221  14.7 97.41115.51
66-00-46-864764-001-0411221   7.6   702113.71
66-00-46-864764-001-0412221  29.4139.812    1
15-53-81-324764-001-08 121             2    1
15-53-81-324764-001-08 221             2    1
15-53-81-324764-001-08 321             2    1
15-53-81-324764-001-08 4111  63.4160.312    1
15-53-81-324764-001-08 5111  57.4151.512    1
15-53-81-324764-001-08 61124           2    1
15-53-81-324764-001-08 72224           2    1
15-53-81-324764-001-08 8221   4.7 59.811  131
95-95-14-854765-001-01 121             2    1
95-95-14-854765-001-01 3221  20.6119.812    1
95-95-14-854765-001-01 4221  17.6107.312    1
95-95-14-854765-001-01 5221  13.6 96.41114.61
89-76-80-984765-001-02 121             2    1
89-76-80-984765-001-02 221             2    1
89-76-80-984765-001-02 321             2    1
89-76-80-984765-001-02 421             2    1
89-76-80-984765-001-02 5111  76.1153.412    1
89-76-80-984765-001-02 6111  81.3161.112    1
89-76-80-984765-001-02 7111  55.6162.812    1
89-76-80-984765-001-02 8111  67.1162.212    1
89-76-80-984765-001-02 9221  15.6100.51114.61
89-76-80-984765-001-0210221     8 69.82113.41
89-76-80-984765-001-0211221  10.4   821113.41
89-76-80-984765-001-0212221  11.5 79.61115.41
00-38-32-834766-001-01 121             2    1
00-38-32-834766-001-01 2111  75.2163.512    1
00-38-32-834766-001-01 7221  53.4162.612    1
00-38-32-834766-001-01 8221  33.8141.712    1
00-38-32-834766-001-01 9221  24.4127.112    1
00-38-32-834766-001-011121             2    1
00-38-32-834766-001-0112221  22.6123.712    1
00-38-32-834766-001-0113221  12.9104.11115.71
00-38-32-834766-001-0114221     9 73.91115.11
00-38-32-834766-001-0115221    28133.112    1
00-31-35-004766-001-03 121             2    1
00-31-35-004766-001-03 221             2    1
00-31-35-004766-001-03 321             2    1
00-31-35-004766-001-03 421             2    1
00-31-35-004766-001-03 5111  51.8158.212    1
00-31-35-004766-001-03 6111  86.4160.812    1
00-31-35-004766-001-03 72221           1    1
00-31-35-004766-001-03 8221   9.6 74.51114.91
00-31-35-004766-001-03 9221  34.7145.612    1
00-31-35-004766-001-0310221  32.7143.412    1
00-31-35-004766-001-0311221  28.9139.312    1
00-31-35-004766-001-03122224           2    1
00-31-35-004766-001-03132221           1    1
00-31-35-004766-001-03142221           2    1
00-31-35-004766-001-0315221  39.6145.112    1
00-31-35-004766-001-0316221    38138.512    1
00-31-35-004766-001-0317221  14.4 91.21116.21
00-31-35-004766-001-0318221   8.7   631115.81
00-31-35-004766-001-031921             2    1
00-31-35-004766-001-032021             2    1
00-31-35-004766-001-032121             2    1
00-31-35-004766-001-0322111  63.9165.612    1
00-31-35-004766-001-0323111  59.3166.712    1
00-31-35-004766-001-03242221           1    1
66-94-14-014766-001-04 121             2    1
66-94-14-014766-001-04 2111  59.7161.712    1
66-94-14-014766-001-04 3121  33.2147.512    1
66-94-14-014766-001-04 4221  31.7  14212    1
66-94-14-014766-001-04 5221  21.9128.612    1
66-94-14-014766-001-04 6221  14.4   9411  161
66-94-14-014766-001-04 7221   5.9   662112.51
66-94-14-014766-001-04 821             2    1
29-34-78-174766-001-05 121             2    1
29-34-78-174766-001-05 2111  49.2150.412    1
29-34-78-174766-001-05 3221  22.2122.312    1
29-34-78-174766-001-05 4221   8.9 76.61114.31
29-34-78-174766-001-05 5221   6.7 60.32113.31
13-09-88-204766-001-10 11121           2    1
13-09-88-204766-001-10 221             2    1
13-09-88-204766-001-10 3111  56.3161.512    1
13-09-88-204766-001-10 4221    17105.611    1
13-09-88-204766-001-10 5221  13.5 93.21114.61
13-09-88-204766-001-10 6221   8.8   742113.41
13-09-88-204766-001-10 7221  16.2 95.51115.81
13-09-88-204766-001-10 821             2    1
13-09-88-204766-001-10 9111  54.5156.112    1
13-09-88-204766-001-1010221   7.3 69.22113.11
13-09-88-204766-001-1011111  52.7  15412    1
13-09-88-204766-001-1012221  21.9118.211    1
13-09-88-204766-001-1013221  14.2 94.31114.41
13-09-88-204766-001-1014221  12.2   982114.91
13-09-88-204766-001-101522             2    1
13-09-88-204766-001-10162221           2    1
13-09-88-204766-001-1017221  18.5104.91115.71
13-09-88-204766-001-1018221  35.5148.312    1
64-03-28-394767-001-01 121             2    1
64-03-28-394767-001-01 21123           2    1
64-03-28-394767-001-01 3221  28.7135.512    1
64-03-28-394767-001-01 4221  27.8130.912    1
64-03-28-394767-001-01 62224           1    1
64-03-28-394767-001-01 7111    54152.312    1
64-03-28-394767-001-01 8221   7.9 72.51112.91
64-03-28-394767-001-01 9221  13.7 85.31116.21
64-03-28-394767-001-0110221  16.7104.511    1
38-76-84-394768-001-01 121             2    1
38-76-84-394768-001-01 221             2    1
38-76-84-394768-001-01 321             2    1
38-76-84-394768-001-01 4221  42.4158.612    1
38-76-84-394768-001-01 5121  55.9157.212    1
66-09-01-844768-001-02 1111  52.1166.512    1
66-09-01-844768-001-02 2111  58.1  16312    1
66-09-01-844768-001-02 31121           2    1
66-09-01-844768-001-02 4221  12.8 94.21114.61
66-09-01-844768-001-02 5221  13.6 95.51114.91
33-30-46-034769-001-01 121             2    1
33-30-46-034769-001-01 2111  72.9156.212    1
33-30-46-034769-001-01 321             2    1
33-30-46-034769-001-01 521             2    1
33-30-46-034769-001-01 621             2    1
33-30-46-034769-001-01 7121  49.2162.912    1
33-30-46-034769-001-01 8221  27.6138.612    1
33-30-46-034769-001-01 9221  21.9126.712    1
33-30-46-034769-001-011021             2    1
33-30-46-034769-001-0112221  22.6120.212    1
33-30-46-034769-001-0113221  14.6   9411  161
33-30-46-034769-001-0114221   8.8 78.511  131
33-30-46-034769-001-0115221  17.9107.411    1
33-30-46-034769-001-0116221  10.8 82.81114.91
33-30-46-034769-001-0117221     8 66.61113.71
33-30-46-034769-001-01181123           2    1
33-30-46-034769-001-0119111  49.5158.512    1
33-30-46-034769-001-0120111  50.4158.412    1
10-29-22-884781-001-01 121             2    1
10-29-22-884781-001-01 2111  42.3153.612    1
10-29-22-884781-001-01 3221    27125.512    1
10-29-22-884781-001-01 4221  17.2  11112    1
10-29-22-884781-001-01 5221  14.7 96.21114.91
10-29-22-884781-001-01 6221  12.6 90.811  151
10-29-22-884781-001-01 7221   8.9   721114.51
06-17-87-544782-001-01 121             2    1
06-17-87-544782-001-01 21121           2    1
06-17-87-544782-001-01 3221  19.4108.211    1
06-17-87-544782-001-01 4221    19110.612    1
06-17-87-544782-001-01 5221  12.9 89.41116.51
46-91-21-084782-001-02 221             2    1
89-56-35-034782-001-03 121             2    1
89-56-35-034782-001-03 2111  53.7160.412    1
09-72-48-744783-001-01 121             2    1
09-72-48-744783-001-01 221             2    1
09-72-48-744783-001-01 521             2    1
09-72-48-744783-001-01 7221  54.7164.912    1
09-72-48-744783-001-01 8221  36.6148.912    1
09-72-48-744783-001-0111221  31.9136.212    1
09-72-48-744783-001-011421             2    1
09-72-48-744783-001-011522             2    1
09-72-48-744783-001-011621             2    1
09-72-48-744783-001-011721             2    1
09-72-48-744783-001-011821             2    1
09-72-48-744783-001-0119111    62164.212    1
09-72-48-744783-001-012021             2    1
09-72-48-744783-001-0121221    39156.212    1
95-47-39-494783-001-03 121             2    1
95-47-39-494783-001-03 2111  86.9157.112    1
95-47-39-494783-001-03 3221    11 73.41115.31
77-16-73-054783-001-04 121             2    1
77-16-73-054783-001-04 2111    63155.212    1
77-16-73-054783-001-04 32224           2    1
77-16-73-054783-001-04 4221  16.8108.812    1
77-16-73-054783-001-04 5221     9 70.91114.31
79-66-60-704783-001-06 121             2    1
79-66-60-704783-001-06 2111  76.5158.712    1
79-66-60-704783-001-06 321             2    1
79-66-60-704783-001-06 422             2    1
79-66-60-704783-001-06 5221  19.2108.611    1
79-66-60-704783-001-06 6111  64.2156.412    1
21-21-00-334785-001-01 121             2    1
21-21-00-334785-001-01 3111  49.5151.512    1
21-21-00-334785-001-0112221  19.4  12012    1
21-21-00-334785-001-0113221  14.9105.51113.81
21-21-00-334785-001-0114221   6.9 63.51114.51
18-38-75-744786-001-01 121             2    1
18-38-75-744786-001-01 2111    70158.712    1
18-38-75-744786-001-01 3221  32.7  13812    1
18-38-75-744786-001-01 4221  24.5128.212    1
18-38-75-744786-001-01 5221  16.5105.61114.91
18-38-75-744786-001-01 6221   8.7 69.52115.31
83-91-44-864788-001-01 121             2    1
83-91-44-864788-001-01 2111  81.2169.512    1
83-91-44-864788-001-01 421             2    1
83-91-44-864788-001-01 521             2    1
83-91-44-864788-001-01 722             2    1
83-91-44-864788-001-01 8221  37.8  14512    1
83-91-44-864788-001-01 92221           2    1
83-91-44-864788-001-0111221  15.7 96.11117.21
83-91-44-864788-001-0112221    13 91.71115.31
97-53-31-514788-001-03 121             2    1
97-53-31-514788-001-03 2111  68.8160.212    1
74-79-96-154789-001-01 121             2    1
74-79-96-154789-001-01 2111  64.4151.312    1
74-79-96-154789-001-01 3221  21.8126.412    1
74-79-96-154789-001-01 4221    15108.911    1
29-77-71-614800-001-01 121             2    1
29-77-71-614800-001-0117111  55.6166.112    1
29-77-71-614800-001-0118221  16.7108.512    1
29-77-71-614800-001-012721             2    1
29-77-71-614800-001-012821             2    1
29-77-71-614800-001-0129111  63.5155.112    1
29-77-71-614800-001-0131221  22.3114.412    1
29-77-71-614800-001-0134221  14.3 97.91115.31
29-77-71-614800-001-0135221  10.9 84.711  141
29-77-71-614800-001-0136221  12.9 96.81113.11
29-77-71-614800-001-0137221  12.5 84.61114.81
29-77-71-614800-001-0138221  12.3   931114.21
29-77-71-614800-001-0139221   8.5 75.32113.61
29-77-71-614800-001-0140221   6.6 63.62112.91
29-77-71-614800-001-0141111  48.5157.612    1
29-77-71-614800-001-014221             2    1
35-86-44-704800-001-02 121             2    1
35-86-44-704800-001-02 2111  63.1162.212    1
35-86-44-704800-001-02 321             2    1
35-86-44-704800-001-02 421             2    1
35-86-44-704800-001-02 52221           2    1
35-86-44-704800-001-02 62221           2    1
35-86-44-704800-001-02 7221  27.7128.512    1
35-86-44-704800-001-02 8221  21.5126.112    1
35-86-44-704800-001-02 9221   9.5 76.22114.61
04-03-40-974800-001-10 121             2    1
04-03-40-974800-001-10 2111  61.1160.212    1
04-03-40-974800-001-10 3121  38.5148.612    1
04-03-40-974800-001-10 4221  35.2143.412    1
04-03-40-974800-001-10 5221  25.2128.312    1
04-03-40-974800-001-10 6221  20.2116.612    1
04-03-40-974800-001-10 7221  15.8 98.21115.71
04-03-40-974800-001-10 8221   9.4 74.72114.91
66-94-03-174800-001-19 121             2    1
66-94-03-174800-001-19 2111  61.6156.712    1
66-94-03-174800-001-19 3221  34.7139.712    1
66-94-03-174800-001-19 4221  29.5131.212    1
66-94-03-174800-001-19 5221  26.7127.812    1
66-94-03-174800-001-19 62221           2    1
66-94-03-174800-001-19 7221  15.7100.41115.91
66-94-03-174800-001-19 8221    12 75.62116.21
87-21-08-094801-001-01 121             2    1
84-03-14-864802-001-01 121             2    1
84-03-14-864802-001-01 2111  49.6160.112    1
84-03-14-864802-001-01 3221  33.9143.112    1
84-03-14-864802-001-01 4221  21.1121.912    1
84-03-14-864802-001-01 5221   8.9 74.11113.41
08-11-25-784803-001-02 2111  50.7170.612    1
08-11-25-784803-001-02 321             2    1
08-11-25-784803-001-02 421             2    1
08-11-25-784803-001-02 521             2    1
08-11-25-784803-001-02 622             2    1
08-11-25-784803-001-02 7221  36.5150.712    1
08-11-25-784803-001-02 8221  32.7141.412    1
08-11-25-784803-001-0210221  25.4120.112    1
08-11-25-784803-001-021121             2    1
08-11-25-784803-001-0212111  47.3154.612    1
08-11-25-784803-001-0213221   7.9 73.51113.61
08-11-25-784803-001-0214111    48155.612    1
08-11-25-784803-001-0215221   8.5 70.22114.81
08-11-25-784803-001-0216221  10.7 90.811  151
08-11-25-784803-001-0217221  16.2104.411    1
73-49-56-134804-001-01 1111  58.9153.412    1
73-49-56-134804-001-01 2111  57.6160.412    1
73-49-56-134804-001-01 3111  47.7151.212    1
73-49-56-134804-001-01 422             2    1
73-49-56-134804-001-01 5221  45.7151.312    1
73-49-56-134804-001-01 6221  29.5136.612    1
73-49-56-134804-001-01 7221  21.3125.312    1
73-49-56-134804-001-01 8221  19.2113.212    1
73-49-56-134804-001-0114221    40157.112    1
73-49-56-134804-001-0116221  13.7 95.51115.21
73-49-56-134804-001-0117221   8.9 76.81113.61
24-67-34-654805-001-01 121             2    1
24-67-34-654805-001-01 221             2    1
24-67-34-654805-001-01 421             2    1
24-67-34-654805-001-01 621             2    1
24-67-34-654805-001-01 71121           2    1
24-67-34-654805-001-01 821             2    1
24-67-34-654805-001-01 9221  41.4152.412    1
24-67-34-654805-001-0110221    35147.912    1
24-67-34-654805-001-0113111  54.6  15812    1
24-67-34-654805-001-0114121  48.8165.712    1
24-67-34-654805-001-0120221  28.7133.512    1
24-67-34-654805-001-0124221  25.5125.612    1
24-67-34-654805-001-0126111    65152.512    1
24-67-34-654805-001-0127111    52153.112    1
24-67-34-654805-001-0128221    18  11011    1
24-67-34-654805-001-0129221  14.7 89.21115.61
24-67-34-654805-001-0130221     7   811115.11
24-67-34-654805-001-0131221   9.5 77.21113.71
24-67-34-654805-001-01321221           2    1
87-26-62-634805-001-05 121             2    1
87-26-62-634805-001-05 2111    49157.812    1
87-26-62-634805-001-05 31121           2    1
87-26-62-634805-001-05 4221  24.1126.412    1
87-26-62-634805-001-05 52221           2    1
87-26-62-634805-001-05 6221  18.5  1061114.21
87-26-62-634805-001-05 7221  14.1 95.51115.91
87-26-62-634805-001-05 8221   7.8 73.91113.61
78-46-80-074806-001-01 121             2    1
78-46-80-074806-001-01 2111  57.9158.212    1
78-46-80-074806-001-01 3221  27.1  12712    1
78-46-80-074806-001-01 4221  20.7115.112    1
78-46-80-074806-001-01 5221  16.3  1011116.41
78-46-80-074806-001-01 6221  12.9 88.11115.31
78-46-80-074806-001-01 7221   6.1 64.321  131
78-46-80-074806-001-01 8111  51.2156.412    1
60-52-94-104807-001-01 121             2    1
60-52-94-104807-001-01 2111  52.1155.812    1
60-52-94-104807-001-01 3221  23.3131.412    1
60-52-94-104807-001-01 4221  24.6130.712    1
60-52-94-104807-001-01 7221  12.7 87.31115.31
60-52-94-104807-001-01 8221   7.5 65.11115.11
31-26-29-144807-001-05 121             2    1
31-26-29-144807-001-05 2111  50.3152.512    1
31-26-29-144807-001-05 3221  10.3 82.51114.61
31-26-29-144807-001-05 4221   6.5 64.41114.51
31-26-29-144807-001-05 521             2    1
84-78-41-064820-001-01 121             2    1
84-78-41-064820-001-01 21121           2    1
84-78-41-064820-001-01 5221  38.4150.812    1
84-78-41-064820-001-01 6221  23.4132.312    1
84-78-41-064820-001-01 7221  17.6110.612    1
84-78-41-064820-001-01 8221    11   831115.51
59-26-45-524820-001-03 121             2    1
37-89-07-714821-001-01 121             2    1
37-89-07-714821-001-01 2111  51.4166.512    1
37-89-07-714821-001-01 32221           2    1
37-89-07-714821-001-01 4221  33.1146.312    1
37-89-07-714821-001-01 5221  25.6126.712    1
37-89-07-714821-001-01 62221           2    1
37-89-07-714821-001-01 8221  15.5 99.311  161
37-89-07-714821-001-01 9221   9.9   702117.21
83-88-14-904821-001-07 121             2    1
83-88-14-904821-001-07 21121           2    1
83-88-14-904821-001-07 32221           1    1
83-88-14-904821-001-07 42221           1    1
29-50-42-334822-001-01 121             2    1
29-50-42-334822-001-01 2111  57.6161.312    1
29-50-42-334822-001-01 321             2    1
29-50-42-334822-001-01 521             2    1
29-50-42-334822-001-01 7221  50.1152.412    1
29-50-42-334822-001-01 8221  14.6100.51114.51
29-50-42-334822-001-01 9221  10.5 75.311  151
29-50-42-334822-001-0110221  13.7 82.21116.21
29-50-42-334822-001-0111221  34.3145.512    1
29-50-42-334822-001-0112111    59158.512    1
85-73-80-994822-001-06 121             2    1
85-73-80-994822-001-06 2111  58.6160.512    1
39-17-25-574823-001-01 121             2    1
39-17-25-574823-001-01 2111  76.6154.912    1
39-17-25-574823-001-01 321             2    1
39-17-25-574823-001-01 421             2    1
39-17-25-574823-001-01 521             2    1
39-17-25-574823-001-01 6221  34.6142.112    1
39-17-25-574823-001-01 7221  39.5155.912    1
39-17-25-574823-001-01 8221  22.9121.612    1
39-17-25-574823-001-01 9221    19113.512    1
01-34-80-684824-001-01 1111    78178.112    1
01-34-80-684824-001-01 2221  22.4123.312    1
01-34-80-684824-001-01 3221  25.5126.312    1
01-34-80-684824-001-01 4221  21.3117.212    1
01-34-80-684824-001-01 5221  17.3102.91117.11
01-34-80-684824-001-01 6221    11 81.111  161
58-67-39-474825-001-01 1111  61.9159.412    1
58-67-39-474825-001-01 32221           2    1
58-67-39-474825-001-01 4221    38145.312    1
58-67-39-474825-001-01 5221  26.3  13112    1
58-67-39-474825-001-01 621             2    1
58-67-39-474825-001-01 7221  17.8105.61116.71
58-67-39-474825-001-01 8221  15.6   9511  171
58-67-39-474825-001-01 9221  11.3 76.321  161
91-09-61-374826-001-02 221             2    1
91-09-61-374826-001-02 3111  54.9158.412    1
91-09-61-374826-001-02 421             2    1
91-09-61-374826-001-02 521             2    1
91-09-61-374826-001-02 621             2    1
91-09-61-374826-001-02 721             2    1
91-09-61-374826-001-02 8221  30.1134.612    1
91-09-61-374826-001-02 9221  34.3144.512    1
91-09-61-374826-001-0210221  29.7134.512    1
91-09-61-374826-001-0212111  58.5157.912    1
91-09-61-374826-001-0213221  17.1107.81115.81
51-20-55-514826-001-11 121             2    1
51-20-55-514826-001-11 2111  59.5158.512    1
51-20-55-514826-001-11 3111  53.2  15612    1
51-20-55-514826-001-11 421             2    1
