03-14-29-971820-001-01 722                           2     2              20    0   0    6   4
03-14-29-971820-001-01 732                           2     2              40    0   0   20  10
03-14-29-971820-001-01 762                           2     2              30    0   0   20   0
03-14-29-971820-001-01 802                           2     2              15    0   0    7   3
03-14-29-971820-001-018521     20   150001  1   41 412     2               7    0   0    8   0
03-14-29-971820-001-019981     30   500001  1   21 212     2               7    0   0    3   0
70-84-46-341838-001-01 732                           2     11 1   500    100    0   0   40   0
65-72-55-001840-001-01 742                           2     2               0    0   0    0   0
65-72-55-001840-001-01 802                           2     2               0    0   0    0   0
49-42-19-851841-001-01 742                           2     2              80    0   0   15   0
49-86-16-681843-001-01 731    200   600001 21 2112 922     14 2 10000    200    0   0  100   0
49-86-16-681843-001-012032                           2     2              60    0   0    0   0
33-06-24-681874-001-01 712                           2     2             280    0   0    0   0
32-28-64-631875-001-01 711     60   200001  1   41 412     2              45    0   0    0   0
32-28-64-631875-001-01 732                           2     11 5 10000    520    0   0    0   0
58-08-38-131875-001-03 732                           2     2              50    0   0    0   0
15-55-16-651876-001-02 722                           2     2              20    0   0    0   0
15-55-16-651876-001-02 732                           2     2              60    0   0    0   0
15-55-16-651876-001-02 742                           2     2              20    0   0    0   0
15-55-16-651876-001-02 762                           2     2              20    0   0    0   0
41-83-97-521877-001-02 712                           2     2             315    0   0  200   0
41-83-97-521877-001-02 732                           2     2              30    0   0   20   0
41-83-97-521877-001-02 742                           2     2              18    0   0    0   0
08-43-62-701893-001-01 712                           2     2              84    0   0    0   0
30-76-58-551898-001-01 722                           2     11 2 20000    140    0   0    0   0
18-03-93-661913-001-01 762                           2     2              80    0   0   40   0
72-94-88-221916-001-01 712                           2     2             160    0   0   20   0
72-94-88-221916-001-01 721    300  1500001 21 21611612     11 1 20000     70    0   0   30   0
72-94-88-221916-001-01 761    200  1000001 21 21611612     2              80    0   0   20   0
41-59-30-521917-001-019982                           2     2              10    0   0    0   0
51-16-84-331932-001-01 732                           2     2             100    0   0   50   0
51-16-84-331932-001-01 762                           2     2              60    0   0    0   0
51-16-84-331932-001-01 792                           2     2              40    0   0    0   0
53-04-56-801932-001-02 712                           2     2              34    0   0    0   0
55-83-06-851932-001-04 732                           2     2              80    0   0    0   0
41-12-45-181933-001-01 732                           2     2             150    0   0    0   0
66-14-94-181935-001-01 732                           2     11 1  5000    150    0   0   50   0
66-14-94-181935-001-01 742                           2     2              60    0   0    0   0
66-14-94-181935-001-01 802                           2     2              30    0   0   10   0
56-51-57-981936-001-01 732                           2     2            1080    0   0    0   0
58-41-33-741936-001-02 732                           2     2              80    0   0   40   0
58-41-33-741936-001-02 802                           2     2              10    0   0   10   0
20-27-84-751936-001-04 382                           2     2              25    0   0    0   0
20-27-84-751936-001-04 732                           2     2             400    0   0   80   0
20-27-84-751936-001-04 742                           2     2              30    0   0    0   0
20-27-84-751936-001-04 762                           2     2              75    0   0    0   0
98-18-22-891937-001-02 712                           2     2              54    0   0    0   0
98-18-22-891937-001-02 732                           2     2             300    0   0   80   0
12-92-55-031938-001-01 702                           2     2               2    0   0    0   0
12-92-55-031938-001-01 712                           2     2             390    0   0    0   0
05-92-83-741938-001-02 692                           2     2               7    0   0    0   0
05-92-83-741938-001-02 712                           2     2             720    0   0    0   0
05-92-83-741938-001-02 721    300   200001 21 2 21 222     2             150    0   0    0   0
05-92-83-741938-001-02 732                           2     2             120    0   0    0   0
05-92-83-741938-001-02 742                           2     2              25    0   0    0   0
05-92-83-741938-001-02 802                           2     2              20    0   0    0   0
80-22-16-231951-001-02 732                           2     2              20    0   0  180   0
81-77-28-591955-001-01 712                           2     2             300    0   0   15   0
81-77-28-591955-001-01 722                           2     2              18    0   0    9   0
81-77-28-591955-001-01 742                           2     2              11    0   0    0   0
58-50-67-671971-001-01 732                           2     2              50    0   0  150   0
58-50-67-671971-001-01 742                           2     2              20    0   0   40   0
64-52-68-601972-001-01 712                           2     2              30    0   0    0   0
64-52-68-601972-001-01 742                           2     2              50    0   0    0   0
25-96-98-141988-001-07 712                           2     2              25    0   0   25   0
25-96-98-141988-001-07 722                           2     2              30    0   0   30   0
25-96-98-141988-001-07 802                           2     2              10    0   0   10   0
25-96-98-141988-001-07 812                           2     2              10    0   0   10   0
08-18-13-461989-001-01 842                           2     2              20    0   0    0   0
28-97-65-631994-001-012041     36   120002  2  1611612     2              25    0   0   11   0
28-97-65-631994-001-018522                           2     2               8    0   0    4   0
86-15-44-911994-001-03 701     60   180001 21 21611612     2              60    0   0   40   0
86-15-44-911994-001-03 722                           2     11 2 10000     25    0   0   15   0
86-15-44-911994-001-03 801     36   100001 21 2161 212     2              54    0   0   10   0
86-15-44-911994-001-032001     25   150001 21 2 21 212     2              21   14   0    0   0
86-15-44-911994-001-032032                           2     2              30    0   0   20   0
23-38-07-812008-001-012042                           2     2              20    0   0    0   0
28-82-13-872014-001-01 842                           2     2              20    0   0    0   0
95-44-14-692014-001-02 842                           2     2              15    0   0    0   0
83-09-48-582029-001-01 731   1500  1000001 21 21631622     11 1 20000    150    0   0  100  50
68-75-40-962033-001-01 742                           2     2              80    0   0    0   0
62-61-78-732046-001-01 722                           2     2             120    0   0    0   0
62-61-78-732046-001-01 842                           2     2              60    0   0    0   0
51-19-63-662048-001-01 712                           2     2             130    0   0    0   0
68-42-20-722049-001-012042                           2     2              20    0   0    0   0
97-07-45-242051-001-012042                           2     2              40    0   0   20   0
71-98-45-442052-001-012042                           2     2              30    0   0    0   0
94-12-64-072064-001-01 712                           2     2             300    0   0  300   0
17-99-58-672065-001-01 702                           2     2              10    0   0    0   0
17-99-58-672065-001-01 711    120   300001 21 2 41 412     2            2760    0   0    0   0
17-99-58-672065-001-01 721    100    80001 21 2 92 922     2             200    0   0    0   0
17-99-58-672065-001-01 732                           2     2             400    0   0    0   0
17-99-58-672065-001-01 742                           2     2             100    0   0    0   0
77-92-16-672066-001-01 712                           2     2           12884    0   0  240   0
77-92-16-672066-001-01 722                           2     11 3 10000     90    0   0    0   0
66-38-93-892067-001-01 712                           2     2             120    0   0    0   0
35-93-00-792068-001-01 712                           2     2             120    0   0    0   0
35-93-00-792068-001-01 722                           2     2              60    0   0    0   0
53-91-30-092069-001-01 712                           2     2            1360    0   0  215   0
98-95-98-622070-001-01 711    300  1500001 21 2 31 312     2             600    0   0    0   0
13-66-67-952072-001-01 711     50   150001  1   91 912     2              50    0   0   50   0
13-66-67-952072-001-01 722                           2     11 2  5000     35    0   0    0   0
13-66-67-952072-001-01 732                           2     11 3  4000     30    0   0    0   0
13-66-67-952072-001-01 752                           2     2              20    0   0    5   0
24-27-78-932083-001-01 712                           2     2             540    0   0    0   0
