54-26-09-511007-001-014232     0                       
54-26-09-511007-001-014242     0                       
54-26-09-511007-001-014252     0                       
54-26-09-511007-001-014262     0                       
54-26-09-511007-001-014272     0                       
54-26-09-511007-001-014282     0                       
54-26-09-511007-001-014292     0                       
54-26-09-511007-001-014302     0                       
54-26-09-511007-001-014312     0                       
54-26-09-511007-001-014321    11    0    15000    25000
54-26-09-511007-001-014331     7    0     2000     3000
54-26-09-511007-001-014342     0                       
54-26-09-511007-001-014351     1    2        0   150000
54-26-09-511007-001-014361     1                       
54-26-09-511007-001-014371     1    8        0   300000
54-26-09-511007-001-014382     0                       
54-26-09-511007-001-014392     0                       
54-26-09-511007-001-014401     1                       
54-26-09-511007-001-014412     0                       
54-26-09-511007-001-014422     0                       
54-26-09-511007-001-014432     0                       
54-26-09-511007-001-014442     0                       
54-26-09-511007-001-014452     0                       
54-26-09-511007-001-014462     0                       
54-26-09-511007-001-014472     0                       
54-26-09-511007-001-014482     0                       
54-26-09-511007-001-014492     0                       
54-26-09-511007-001-014502     0                       
54-26-09-511007-001-014512     0                       
54-26-09-511007-001-014522     0                       
54-26-09-511007-001-014532     0                       
54-26-09-511007-001-014542     0                       
54-26-09-511007-001-014552     0                       
54-26-09-511007-001-014562     0                       
91-42-46-841009-001-014011     1   15   150000    70000
91-42-46-841009-001-014022     0                       
91-42-46-841009-001-014031     2    1    50000    25000
91-42-46-841009-001-014042     0                       
91-42-46-841009-001-014052     0                       
91-42-46-841009-001-014062     0                       
91-42-46-841009-001-014071     1    3    70000    50000
91-42-46-841009-001-014081     3    4    15000     7000
