33-55-42-431096-001-01 211  20002     2     2      2     2     2     
33-55-42-431096-001-01 52                                            
33-55-42-431096-001-01 62                                            
33-55-42-431096-001-01 72                                            
33-55-42-431096-001-01 82                                            
33-55-42-431096-001-01 92                                            
38-42-24-051096-001-03 12                                            
38-42-24-051096-001-03 22                                            
38-42-24-051096-001-03 32                                            
13-90-80-111097-001-01 12                                            
13-90-80-111097-001-01 32                                            
13-90-80-111097-001-01 52                                            
13-90-80-111097-001-01 62                                            
13-90-80-111097-001-01 72                                            
13-90-80-111097-001-01 82                                            
13-90-80-111097-001-01 92                                            
13-90-80-111097-001-01102                                            
13-90-80-111097-001-01112                                            
84-61-10-621097-001-02 111  30002     2     2      2     2     2     
84-61-10-621097-001-02 22                                            
84-61-10-621097-001-02 32                                            
74-62-00-181097-001-04 111  75002     2     2      2     2     2     
74-62-00-181097-001-04 211 100002     2     2      2     2     2     
12-20-57-631098-001-01 12                                            
12-20-57-631098-001-01 22                                            
12-20-57-631098-001-01 32                                            
12-20-57-631098-001-01 42                                            
12-20-57-631098-001-01 52                                            
12-20-57-631098-001-01 62                                            
12-20-57-631098-001-01 72                                            
35-42-42-501099-001-01 12                                            
35-42-42-501099-001-01 22                                            
35-42-42-501099-001-01 32                                            
35-42-42-501099-001-01 42                                            
42-46-16-511100-001-01 12                                            
42-46-16-511100-001-01 22                                            
42-46-16-511100-001-01 32                                            
42-46-16-511100-001-01 42                                            
42-46-16-511100-001-01 52                                            
42-46-16-511100-001-01 62                                            
42-46-16-511100-001-01 72                                            
19-26-42-801102-001-01 12                                            
19-26-42-801102-001-01 22                                            
19-26-42-801102-001-01 32                                            
19-26-42-801102-001-01 42                                            
19-26-42-801102-001-01 5                                             
19-26-42-801102-001-01 62                                            
86-26-96-591114-001-01 111 420002     2     2      1 70002     2     
86-26-96-591114-001-01 22                                            
86-26-96-591114-001-01 32                                            
02-37-07-591114-001-02 211 350001 25002     2      1105002     2     
66-86-03-221116-001-01 111  75002     2     2      2     2     2     
66-86-03-221116-001-01 22                                            
66-86-03-221116-001-01 412      2     2     2      2     2     1 5000
66-86-03-221116-001-01 512      2     2     2      2     1 50002     
66-86-03-221116-001-01 612      2     2     2      2     1 50002     
66-86-03-221116-001-01 712      2     2     2      2     1 10002     
93-26-69-751118-001-01 111  30002     2     2      2     2     2     
93-26-69-751118-001-01 22                                            
93-26-69-751118-001-01 42                                            
93-26-69-751118-001-01 512      2     2     2      1 10002     2     
90-93-28-881119-001-02 211 120002     2     2      2     2     2     
90-93-28-881119-001-02 311 120002     2     2      2     2     2     
90-93-28-881119-001-02 411  15001 30002     2      1  5002     2     
90-93-28-881119-001-02 52                                            
90-93-28-881119-001-02 62                                            
90-93-28-881119-001-02 711 210002     1100002      2     2     2     
90-93-28-881119-001-02 82                                            
90-93-28-881119-001-02 92                                            
90-93-28-881119-001-02102                                            
90-93-28-881119-001-021111 150002     2     2      2     2     2     
90-93-28-881119-001-021211 210002     2     2      2     2     2     
88-29-40-911120-001-02 211  22002     2     2      2     2     2     
88-29-40-911120-001-02 32                                            
88-29-40-911120-001-02 52                                            
45-81-76-581122-001-02 22                                            
45-81-76-581122-001-02 311  35002     2     2      2     2     2     
45-81-76-581122-001-02 411 210002     2     2      2     2     2     
08-25-45-411134-001-01 12                                            
08-25-45-411134-001-01 22                                            
43-81-40-331134-001-03 311 140002     2     2      2     2     2     
43-81-40-331134-001-03 62                                            
43-81-40-331134-001-03 811 210002     2     2      2     2     2     
43-81-40-331134-001-03 911 150002     2     2      2     2     2     
43-81-40-331134-001-031011 210002     2     2      2     2     2     
43-81-40-331134-001-031111 100002     2     2      2     2     2     
43-81-40-331134-001-031211 100002     2     2      2     2     2     
43-81-40-331134-001-03132                                            
69-30-97-631135-001-01 12                                            
69-30-97-631135-001-01 22                                            
69-30-97-631135-001-01 311  70002     2     2      2     2     2     
54-29-44-611140-001-01 111 270002     2     2      1 30002     2     
54-29-44-611140-001-01 22                                            
54-29-44-611140-001-01 411 320002     2     2      2     2     2     
54-29-44-611140-001-01 52                                            
11-40-59-091140-001-03 12                                            
11-40-59-091140-001-03 22                                            
11-40-59-091140-001-03 32                                            
11-40-59-091140-001-03 42                                            
39-14-27-761142-001-01 111 210002     2     2      1 35002     2     
39-14-27-761142-001-01 211  35001 35002     2      1 30002     2     
39-14-27-761142-001-01 311  50001 50002     2      1 10002     1 1000
39-14-27-761142-001-01 411  15001 10002     2      2     1  2001 1000
31-67-12-821152-001-01 12                                            
13-35-77-181154-001-01 111  96002     2     2      2     2     2     
31-48-95-021155-001-01 111 280002     2     2      1 45002     1 1500
31-48-95-021155-001-01 22                                            
31-48-95-021155-001-01 32                                            
31-48-95-021155-001-01 42                                            
31-48-95-021155-001-01 511 105002     2     2      1 35001 10002     
84-59-93-681158-001-01 111 230001 50002     1  90001 30002     1 7000
11-98-95-751158-001-02 22                                            
11-98-95-751158-001-02 312      2     2     2      1  5002     2     
11-98-95-751158-001-02 42                                            
11-98-95-751158-001-02 52                                            
11-98-95-751158-001-02 62                                            
11-98-95-751158-001-02 711  75001 15002     2      1 35002     1 6500
39-24-29-811159-001-01 111 125002     2     2      1 25002     2     
25-97-26-141162-001-01 111 108002     2     2      2     2     2     
25-97-26-141162-001-01 211 160002     2     2      1 30002     2     
25-97-26-141162-001-01 311  66002     2     2      2     2     2     
