93-78-78-682330-001-0321222252221222224 6         0       0  150000   2          1  2
32-23-46-362331-001-0221221242221222224 5         0       0       0   2          1  2
85-36-62-822331-001-0321122271111222223 6         0       0       0   118    2014   2
43-48-43-982332-001-01222222            5         0       0  240000   2          1  2
66-03-37-532332-001-0221212272211222223 6         0       0       0   2          1  1
16-87-07-492332-001-0322212241111122221 6         0       0       0   2          1  2
50-36-38-522333-001-0121222271212222211 5         0       0       0   2          1  2
16-67-78-002333-001-0421212231111221227 5         0       0       0   116    2018   2
14-75-18-462334-001-01222222            5         0       0       0   2          1  2
55-18-13-572335-001-0121212272211221223 5         0       0       0   2          1  2
92-87-43-342336-001-01222222            5         0       0       0   2          1  2
89-20-65-962337-001-01222222            6         0       0       0   2          1  2
39-63-22-942337-001-02222222            5         0       0       0   2          1  2
38-22-99-112337-001-03222222            5         0       0       0   2          1  1
87-83-98-062349-001-0121222271221222224 1         0       0       0   2          1  2
43-46-75-792349-001-0321222271222222221 1 9       0       0       0   2          1  2
16-05-33-002349-001-0421222271211222221 7         0       0       0   2          1  2
68-30-71-792350-001-0321212241211222224 9         0       0       0   2          1  2
14-98-81-492352-001-02222222            1         0       0       0   2          13 2
10-53-21-932352-001-03222222            9         0       0       0   2          1  2
12-97-36-292352-001-0422212242212222223 6         0       0       0   118    2010   2
34-46-16-812352-001-0621212232211122223 7         0       0       0   2          12 2
81-32-40-342352-001-07222222            1 5       0       0       0   2          1  2
87-03-73-532353-001-0121212271211222224 9         0       0       0   2          1  2
31-61-58-012353-001-0321222271221222224 9         0       0       0   2          1  2
18-73-48-012353-001-0421212211121211124 5         0       0       0   2          5  2
46-05-43-172353-001-0522212172211222224 7         0       0  300000   2          1  2
00-22-08-832354-001-0122212272211122225 6         0       0       0   118    1990   2
19-93-05-372354-001-0421222272211222223 6         0       0       0   2          1  2
48-82-44-022355-001-0122212271221222124 5         0       0       0   2          1  2
66-57-22-712356-001-0121222272221222224 5         0       0       0   2          1  2
57-18-13-692360-001-0122212172221222224 6         0       0       0   118    2008   2
05-56-85-772368-001-0121212221222122224 6         0       0       0   2          1  2
16-06-99-892369-001-01222222            6         0  240000       0   2          1  2
54-52-86-502371-001-01222222            1 9       0       0       0   2          1  2
41-12-34-602371-001-0321222272211222224 6         0       0       0   118    2016   2
19-42-65-672372-001-01222222            5 6       0       0       0   2          1  2
42-73-45-382372-001-0321222272211122224 6         0       0       0   2          1  2
03-24-77-012373-001-0222212271111222223 6         0       0       0   2          1  2
81-79-41-972373-001-03222222            6         0       0       0   118    2020   2
28-79-16-082374-001-0121222271111122221 6         0       0       0   2          1  2
60-08-42-862375-001-0121222271211222221 6         0       0       0   2          1  2
33-43-17-322376-001-01222222            7         0  240000       0   2          1  2
12-35-23-782387-001-01222222            6         0       0       0   2          1  2
17-13-64-832389-001-0121222271211222221 6         0       0       0   118    2011   2
77-70-58-352389-001-0222212271211212221 6         0       0       0   2          1  2
95-75-70-262390-001-01222222            5 6       0       0       0   2          1  2
67-42-09-682391-001-01222222            9         0       0       0   2          1  2
96-99-75-722392-001-0121222271111122221 9         0       0       0   2          1  2
35-55-28-822392-001-0222212271111222221 6         0       0       0   2          1  2
68-94-82-232393-001-01222222            9         0       0       0   2          1  2
93-80-46-372393-001-03222222           10         0       0       0   2          1  2
95-47-09-332394-001-01222222            9         0       0       0   2          1  2
15-53-02-912398-001-01222222            6         0       0       0   2          1  2
54-69-27-762398-001-06222222            9         0       0       0   2          1  2
37-02-86-232406-001-01222222            6 9       0       0       0   2          1  2
49-96-52-652407-001-01222222            6 9       0       0       0   118    2015   2
10-76-53-732408-001-0221222271111222221 8         0  240000       0   2          1  2
56-58-31-662409-001-0121212272211222223 6         0       0       0   1 5    2015   1
29-27-54-862410-001-01222222            5 6       0       0       0   118    2018   2
40-86-14-692411-001-0111212211211211124 6         0       0       0   125    1999   2
55-50-13-132411-001-0222212271211222124 6         0       0       0   2          1  2
51-59-49-062411-001-0321222271211111221 6         0       0       0   2          1  2
11-33-21-962412-001-01222222            9         0       0       0   2          1  2
39-94-38-122413-001-01222222            8         0       0       0   2          1  2
62-22-40-082413-001-02222222            6         0       0       0   2          1  2
34-56-25-772413-001-032122221221121222610         0       0       0   2          1  2
22-06-92-442425-001-01222222            8         0  280000       0   2          1  1
11-04-89-972425-001-0321222221211212226 6         0       0       0   118    2010   2
19-16-49-472426-001-0121222271211222224 6         0       0       0   118    2014   2
65-69-85-942427-001-01222222            5         0       0       0   2          1  2
04-08-20-272428-001-01222222            1         0       0       0   2          1  2
24-59-87-472430-001-0122212272211222224 1         0       0       0   2          1  2
17-25-01-082431-001-01222222            1 5       0       0       0   2          1  2
81-05-05-172432-001-01222222            4         0       0       0   2          15 2
82-12-05-752435-001-0121222271211222221 1         0       0       0   2          1  2
02-45-99-152444-001-01222222            5 6       0       0       0   2          1  2
68-54-43-382445-001-0112222271221122221 6         0       0       0   2          1  1
36-65-28-912445-001-0212122251221222221 6         0       0       0   2          1  2
43-06-56-912446-001-0122122272212222223 6         0       0       0   116    2009   2
79-50-78-322446-001-0312222221221222224 5         0       0       0   116    2017   2
59-21-82-292447-001-0112122171211222224 5 6       0       0       0   2          1  2
40-17-70-092448-001-01222222           10    480000       0       0   2          1  1
50-54-75-172448-001-0212222272212222223 5 6       0       0       0   2          1  2
05-10-21-252449-001-01222222            5 6       0       0       0   2          1  2
06-02-80-212449-001-0222122271221222224 5         0       0       0   2          1  1
08-04-12-232450-001-0112222272221222224 6         0       0       0   2          1  1
32-08-98-112451-001-0112222272221222224 1 5       0       0       0   2          1  2
02-48-82-832463-001-0212112141111111214 1 5       0       0       0   1 8    2018   2
47-13-32-572464-001-0312122122221222224 1 6       0       0       0   2          1  2
61-68-08-532464-001-0422122271221222224 9         0       0       0   2          1  2
26-26-56-682464-001-0812112171211211226 6         0       0       0   2          1  2
80-00-48-662465-001-01222222            9         0       0       0   2          3  2
84-08-06-472466-001-01222222            5 6       0       0       0   2          1  2
20-30-86-792467-001-0212122271221222224 5 8       0  120000       0   2          1  2
79-12-46-622467-001-0312122271111122211 6         0       0       0   116    2019   2
50-73-58-262468-001-0122122272221222224 1 5  100000       0       0   2          1  2
36-03-07-442468-001-0312222222221222224 5 6       0       0       0   117    2021   2
89-90-41-692469-001-0112222252211222223 6         0       0       0   116    2010   2
67-03-39-722471-001-0112122212212221227 6         0       0       0   2          1  2
68-67-25-542482-001-01222222            1 6       0       0       0   2          1  2
84-22-10-902483-001-0112222172212212226 1 6  120000       0       0   2          1  2
84-15-81-242484-001-01222222            1 6       0       0       0   2          1  2
81-42-62-102485-001-0122222122212211227 6         0       0       0   2          1  2
98-07-44-472486-001-01222222            1 6  210000       0       0   2          1  2
47-67-96-082486-001-0212122 7   2     4 1 6       0       0       0   2          1  2
47-84-06-542487-001-0112222172212222223 1 6       0       0       0   2          1  2
47-82-17-412488-001-011222224222122222410         0       0       0   2          1  2
72-61-43-802488-001-0412222242211122223 6         0       0       0   116    2020   2
16-18-83-882489-001-0122222172211222224 1 8       0       0       0   2          1  1
60-01-61-292520-001-0112122272222222224 6         0       0       0   2          1  2
00-90-94-292520-001-03222222            9         0       0  100000   2          1  2
88-73-79-172521-001-0112222251211222221 1         0       0       0   2          1  2
66-00-48-102521-001-02222222            5 6       0       0       0   2          1  2
05-19-50-612522-001-0112222272212222223 1         0       0       0   2          1  2
27-48-96-982523-001-0222122272221222224 1         0       0   30000   2          1  2
76-40-47-962523-001-03222222            5         0       0       0   2          1  2
22-75-70-322524-001-0112222272211222224 1         0       0       0   2          1  2
83-14-14-222525-001-01222222            6         0       0       0   2          1  2
07-14-14-702526-001-0112222272221222224 6         0       0       0   2          1  2
89-74-27-612527-001-0112222272221222124 1 5       0       0       0   2          1  1
21-30-41-122527-001-0512122221211222221 1 5       0       0       0   2          1  2
59-63-78-892527-001-0722122272221222224 1         0       0       0   2          1  2
27-41-74-922539-001-0112112171111121215 6         0       0       0   116    2017   2
16-70-89-242540-001-0112222252222221227 1         0       0       0   2          1  2
46-20-08-822542-001-0112122221111222211 5 6       0       0       0   111    2019   2
08-10-16-122544-001-0112222221111122225 1         0       0       0   2          1  1
91-81-72-272545-001-0112222272211222224 5 8       0       0       0   2          1  1
96-82-53-902546-001-0112222272211222223 6         0       0       0   2          1  2
80-87-24-092558-001-0112122272211122225 5         0       0       0   2          1  2
78-10-96-072559-001-0112222242211222224 1 6       0       0       0   2          1  2
38-66-19-412560-001-0111212121111222223 5 9       0       0       0   116    2017   2
51-23-09-382561-001-01222222            5         0       0       0   2          1  2
27-43-87-822562-001-0122222172212222223 9     80000       0       0   2          1  2
89-03-38-422563-001-0112222272112222223 6     60000       0       0   2          1  2
23-81-14-662564-001-0122212272221222224 6         0       0       0   2          1  2
33-20-45-662566-001-01222222            1 6       0       0       0   2          1  2
87-80-88-842577-001-0122212272211212226 1 6       0       0       0   2          1  2
31-12-34-482578-001-01222222            1 5       0       0       0   2          1  1
50-89-79-362578-001-04222222            1 5       0       0       0   2          1  2
35-12-71-002578-001-0512212271221212226 5 6       0       0       0   2          1  1
57-34-90-342579-001-0112212121111222221 1 2       0       0       0   2          1  2
03-51-31-802580-001-0122212272211222224 1 7       0       0       0   2          1  1
36-00-34-172581-001-01222222            7         0       0       0   2          1  2
19-69-36-162582-001-01222222            1     70000       0       0   2          1  2
81-90-64-932582-001-02222222            1         0       0       0   2          1  2
52-35-01-102583-001-0122212261211122221 1         0       0   39000   2          1  2
67-65-66-592584-001-0122212221222222221 1 6       0       0       0   2          1  2
46-01-46-902596-001-01222222            2         0       0       0   2          1  2
04-45-84-212596-001-02222222            1 2       0       0       0   2          1  2
38-21-54-732596-001-0312222272221222224 1 6       0       0       0   2          1  2
70-04-49-902597-001-0112222271211212224 1 5       0       0       0   2          1  2
03-81-40-042598-001-01222222            1         0       0       0   2          1  2
79-69-38-692598-001-0312222272211122224 1 6       0       0       0   2          1  2
71-80-87-222599-001-01222222            1         0       0       0   2          1  2
63-68-95-782600-001-01222222            1 6       0       0       0   2          1  2
96-72-67-952601-001-01222222            1 6       0       0       0   2          1  2
52-12-15-012601-001-03222222            1         0       0       0   2          1  2
31-62-76-732601-001-04222222            1 6       0       0       0   2          1  2
41-43-64-192603-001-01222222            5 6       0       0       0   2          1  2
10-26-89-172603-001-0212222271221222224 6         0       0       0   2          1  1
81-85-70-182615-001-01222222            1 6       0       0       0   2          1  2
66-52-13-332615-001-02222222            6         0       0       0   2          6  2
47-38-94-742616-001-0122122242211222223 1         0       0       0   2          1  2
53-64-62-372617-001-01222222            6 8       0       0       0   2          1  1
47-47-77-472618-001-0122122272211222223 1         0       0       0   2          1  2
68-36-96-712619-001-0112112271111222221 5 6       0       0       0   2          1  2
86-05-32-232620-001-0112122241212122225 1         0       0  200000   116    2015   2
33-87-64-652621-001-0112122272211222223 5 6       0       0       0   2          1  2
33-68-64-862622-001-0112122272221222224 1 2       0       0       0   2          1  2
57-11-56-322622-001-0412122241111222221 6         0       0       0   116    2021   2
61-66-70-262634-001-0122212271221222221 4 6       0       0       0   2          1  1
51-21-65-292635-001-0122212272221212224 4 6       0       0       0   2          1  1
50-61-33-622636-001-0122212211112222222 1 5       0       0       0   2          1  2
87-28-67-892637-001-0122212272221222224 1 4       0       0       0   2          1  2
30-74-77-532637-001-0522212121212222223 6         0       0       0   116    2015   2
33-23-50-352638-001-0122212252221222224 5         0       0       0   2          1  2
65-03-17-072639-001-0122212242221222224 4         0       0       0   2          6  2
01-89-35-762640-001-01222222            1 6       0       0       0   2          1  2
57-20-33-402641-001-0122212242221222224 7         0       0       0   2          1  1
18-61-60-452654-001-0112212221211222221 5 8       0       0       0   125    2019   2
24-22-77-122655-001-0112222271111222221 1         0       0       0   2          1  2
99-69-94-532656-001-01222222            1 5       0       0       0   2          1  1
52-66-15-242656-001-0222212272212222223 5 6       0       0       0   2          1  2
26-04-82-202657-001-0112122141111111124 5         0       0       0   1 816  2020   2
37-28-81-672658-001-0112112222211222223 5 6       0       0       0   125    2019   2
84-99-75-072659-001-0122212271121222224 6         0       0       0   2          1  2
09-77-46-662659-001-02222222            8         0       0       0   2          1  1
11-06-14-782659-001-0612112171111111221 6         0       0       0   2          1  2
11-34-93-372660-001-0122212272211222223 5         0       0       0   2          1  2
34-84-49-372660-001-0222122171211222221 6         0       0       0   2          1  2
47-19-86-882672-001-0212222252221222224 1         0       0       0   2          1  2
50-32-82-322673-001-0122212272221222224 1 8       0       0       0   2          1  1
13-28-91-732674-001-01222222            8         0       0       0   2          1  1
20-33-96-802675-001-0112222272221222224 8         0       0       0   2          1  1
84-24-88-242676-001-0112222272221222224 1 6       0       0       0   2          1  2
08-23-56-622677-001-01222222            4         0       0       0   2          1  1
16-50-27-262678-001-0112222272221222224 1         0       0       0   2          1  1
07-37-34-262679-001-0112222222221222224 6 8       0       0       0   2          1  2
35-57-95-512691-001-0212212272221222224 5         0       0       0   2          1  1
65-08-61-172691-001-0312222272221222224 6         0       0       0   2          1  2
14-03-67-892691-001-05222222            5         0       0       0   116    2019   2
47-00-46-322692-001-0112222241221222221 1 6       0       0       0   2          1  1
98-82-42-792692-001-0322212242211222224 5         0       0       0   2          3  2
39-54-66-842693-001-0122212272212222223 1    330000       0       0   11625  2020   2
91-80-39-562694-001-01222222            8         0       0       0   2          1  1
86-49-59-312695-001-0112212242211222223 1 2       0       0       0   2          1  2
50-01-22-992696-001-0112222271211222221 1         0  120000       0   11516  1997   2
01-08-22-822696-001-0522212221211222221 5 6       0       0       0   11016  2016   2
61-87-14-182697-001-0112222222212222223 8         0       0       0   2          1  1
45-04-85-292710-001-0212212132221222224 5         0       0       0   2          1  2
23-46-30-522711-001-0112112222212222223 1 5       0       0       0   116    1995   2
85-32-02-912713-001-0112212221211222227 1         0       0  230000   2          1  2
89-50-33-812714-001-0122212242221222224 7         0  376400       0   116    2003   2
33-55-50-672714-001-0412222142211222224 4         0       0  240000   2          1  2
84-67-51-772715-001-01222222            1 6       0       0       0   2          1  2
57-47-30-232716-001-0112222262221222224 1         0       0       0   2          1  2
98-76-92-342717-001-01222222            8         0       0       0   2          1  1
58-81-27-492729-001-0112222271221222224 5         0       0       0   2          3  2
25-52-27-622729-001-0522122272212222223 7         0       0       0   2          1  2
81-05-28-512730-001-0112222252211222227 5         0       0       0   1 8    2003   2
65-93-85-502732-001-01222222            8         0       0       0   2          1  1
83-80-66-592733-001-0112122242211122224 5         0       0       0   116    2015   2
87-27-83-152733-001-0422122272211222224 6         0       0       0   1 1    2011   1
82-42-21-072734-001-01222222            5         0       0       0   2          1  2
31-77-47-702735-001-01222222            1 5       0       0       0   2          1  2
32-23-36-462736-001-0112222272221222224 6         0       0       0   2          1  1
99-22-06-742748-001-0121212232221222224 8         0  120000       0   2          1  2
22-68-13-622749-001-0322212232211122224 5         0       0       0   2          1  2
56-82-25-562750-001-0222212271221222224 7         0       0       0   2          1  1
43-96-69-252750-001-0312222271211222221 7         0       0       0   2          1  2
36-28-66-742750-001-0422212271222222221 7         0       0       0   2          1  2
64-25-22-132751-001-01222222            8         0       0       0   2          1  2
27-89-89-482751-001-0222212272211122225 2 3       0       0       0   2          1  2
31-08-62-952751-001-03222222            5 6       0       0       0   118    2014   2
14-04-69-072751-001-0422112171211222223 1    200000       0       0   11618  2016   2
29-03-15-962752-001-0221222272221222224 6         0       0       0   2          1  2
90-26-85-712752-001-0322212272221222124 5         0       0       0   2          1  1
07-70-94-702753-001-01222222            6         0       0       0   2          1  2
61-34-33-612753-001-04222222            6         0       0       0   2          1  2
91-52-73-312753-001-0522212111221122224 6         0       0       0   116    2019   2
66-44-70-132754-001-02222222            1 8       0       0       0   2          1  1
08-43-88-382754-001-0322221272221222224 7         0       0       0   2          1  2
19-29-52-872755-001-0121222272212122225 6         0 1800000       0   118    2006   2
88-70-16-472767-001-0121222272221222224 4 5       0       0       0   2          1  2
16-56-36-972769-001-01222222            5         0       0       0   116    2018   1
02-76-71-132770-001-0121222271211222221 5         0       0       0   2          1  2
87-19-17-052770-001-0321222271211222221 6         0       0       0   118    2012   2
85-33-29-822771-001-01222222            6         0       0       0   2          1  2
84-47-37-132772-001-0122212271221222221 5         0  240000       0   2          1  2
06-61-50-272773-001-0121212272221221224 5 6       0       0       0   2          1  2
18-00-64-552774-001-0121212272211221227 6         0  140000       0   116    2000   2
88-64-17-462786-001-01222222            9         0       0       0   2          15 2
64-39-68-452787-001-01222222            9         0       0       0   2          1  2
37-86-68-692788-001-01222222            9         0       0       0   2          1  2
67-86-73-422789-001-0121222271211222221 5         0       0       0   2          1  2
54-74-73-732790-001-01222222            1         0       0   80000   2          1  2
80-39-16-432790-001-04222222            9         0       0       0   2          1  2
85-92-14-252791-001-01222222            1         0       0       0   2          1  2
87-77-75-052791-001-03222222            9         0       0       0   2          1  2
90-59-38-222792-001-0121222271221222221 9         0       0       0   2          1  2
44-64-21-262793-001-01222222            9         0       0       0   2          1  2
37-60-26-942805-001-0121222271111222221 1         0       0       0   2          1  2
76-51-50-032805-001-0222212272221222224 6         0       0       0   2          1  2
34-43-26-392806-001-01222222            6         0       0       0   118    2013   2
95-20-72-752807-001-01222222            6         0       0       0   2          1  2
57-77-58-512808-001-01222222            6         0       0       0   118    2002   2
77-46-65-692808-001-0422212272211222223 6         0       0       0   2          1  2
24-36-34-302809-001-0122212272221222224 5         0       0       0   2          1  2
37-58-50-612810-001-01222222            6         0       0       0   125    2012   2
42-67-05-592811-001-0121222271211222221 1         0       0       0   118    2014   2
59-21-01-602811-001-0321222272221222224 1 5       0       0       0   2          1  2
87-98-39-372811-001-0521222272211222224 6         0       0       0   2          1  2
76-91-42-392812-001-01222222            1         0       0       0   2          15 2
80-80-65-622824-001-01222222           10         0   20000       0   2          1  1
19-85-67-172824-001-0321212222211212223 9         0       0       0   2          1  2
67-58-37-562825-001-02222222            6 9       0       0       0   2          1  2
21-09-62-822826-001-0121222272211222224 9         0  240000       0   2          1  1
41-80-74-822827-001-0122212271211222224 6         0       0   500001  2          1  2
23-80-00-292828-001-0122222171212222223 6 9       0       0       0   118    2010   2
57-13-03-722829-001-01222222            6         0  120000       0   118    2010   2
80-05-91-632829-001-0321212211111222221 6         0       0       0   2          1  2
13-39-33-842833-001-0121212232211222224 5 9  480000       0       0   118    2017   2
54-69-14-262834-001-01222222            3         0       0       0   2          1  2
55-34-29-762834-001-02222222            6         0       0       0   111    2015   2
75-91-49-952843-001-0122222141221222224 1 8       0       0       0   2          1  1
97-90-78-932845-001-0122222172221222224 4         0       0       0   2          1  2
18-57-38-572846-001-0222222171211222221 4 5       0       0       0   1 8    2019   2
42-58-28-212847-001-01222222            8         0       0       0   2          1  1
45-58-23-032848-001-0122122272111222223 4 5       0       0       0   116    2017   2
94-34-32-832848-001-0522222121111112226 4    180000       0       0   116    2019   1
32-62-78-172849-001-01222222            1 5       0       0       0   2          1  2
28-25-83-472850-001-0122122172211222224 4         0       0       0   116    2018   2
88-07-76-372850-001-0322222172221222223 4 8       0       0       0   2          1  1
72-52-09-672862-001-0122112222211212223 9         0       0       0   2          6  2
07-91-87-182863-001-0122122252221222224 5 8       0       0       0   2          1  1
19-23-04-672864-001-0222122242221222224 6         0       0       0   2          1351
43-41-04-262865-001-0222122232222122225 5         0       0       0   2          1  2
48-32-03-052866-001-0222112221211222221 5 8       0       0       0   2          1  1
49-04-68-352867-001-0122212272221221224 4 8       0       0   80000   2          1  1
44-22-57-982867-001-0222212241221122225 6         0       0       0   2          1  2
78-84-91-492868-001-0122122222211222224 6         0       0       0   2          1  2
19-24-76-442868-001-0222122221211112224 5         0       0       0   125    2018   2
52-10-29-332872-001-0122122241211222223 5    100000       0  200000   116    2020   2
70-30-87-902881-001-0122122232221222224 4         0       0       0   2          1  2
75-66-24-492882-001-0122112212111222224 5         0       0       0   2          1  2
89-46-50-462884-001-012212227221122222410         0       0   78000   2          1  2
32-58-54-822885-001-01222222            4         0       0       0   2          1  1
22-11-88-242886-001-0122112242221222224 510       0 6000000  120000   116    1985   2
07-54-31-912887-001-01222222            1 5       0       0       0   2          1  2
90-46-70-812888-001-0122122241211212226 6         0       0       0   2          31 2
97-82-85-812888-001-02222222            6         0       0       0   2          1362
63-23-37-672888-001-04222222            6         0       0       0   2          1231
05-21-43-642892-001-0122122272222221227 4 5       0       0       0   2          1  2
97-86-09-582892-001-0222112272222221227 6         0       0       0   2          1  2
30-79-15-052892-001-0312212272221222224 1 6       0       0       0   2          1  2
26-02-57-302900-001-01222222            1 4       0       0       0   116    2019   2
11-84-43-782901-001-01222222            4         0       0       0   1 8    2020   2
84-67-69-892902-001-01222222            4 6       0       0       0   11619  2018   2
42-64-34-582903-001-01222222            1 4       0       0       0   11619  2016   2
66-74-34-222904-001-01222222            1 6       0       0       0   2          1  2
45-99-60-942905-001-0122221242221222224 8         0       0       0   2          1  1
78-96-68-722906-001-0122221272221222224 1         0       0       0   2          1  2
17-19-40-212907-001-0122221272221222224 4         0       0       0   1 8    2019   2
79-65-91-282907-001-03222222            4 6       0       0       0   1 8    2019   1
42-59-87-532919-001-01222222            4         0       0       0   116    1999   2
51-20-76-342920-001-01222222            4 8       0       0       0   2          1  1
82-14-02-372921-001-0122112141211222224 4         0       0       0   116    2014   2
03-83-60-832921-001-02222222            5 8       0       0       0   116    2019   1
01-75-64-932921-001-0722122141111122224 5         0       0       0   2          1  2
19-67-82-362921-001-0822212271211222224 5         0       0   50000   2          1  2
36-50-24-992921-001-0922122272211222224 5 6       0       0       0   2          1  2
35-45-76-622922-001-0122122241211222224 4         0       0  800000   116    2018   2
39-25-98-642923-001-0122112272221222224 4         0       0       0   1 816  2020   2
77-63-97-982924-001-0222122271222222221 2 4       0       0       0   1 816  2006   2
75-26-16-452925-001-0122112272211222223 1 6       0       0       0   2          4  2
03-82-32-102925-001-0222112272211222224 4 6       0       0       0   116    2019   1
47-73-88-652926-001-01222222            1 4       0       0       0   1 816  2021   2
49-70-62-322938-001-01222222            5         0       0       0   2          1  2
98-72-24-882938-001-08222222            1 8       0       0       0   2          1  1
98-16-58-292939-001-01222222            1         0       0       0   2          1  2
97-14-97-262940-001-01222222            1 3   60000       0       0   2          1  2
63-28-39-312941-001-01222222            1         0       0       0   2          1  1
10-79-10-162943-001-0122122232111222222 5         0       0       0   2          1  2
13-60-86-392943-001-03222222            1 5   50000       0       0   2          15 2
35-91-66-392943-001-0422122272221222224 1         0       0       0   2          1  2
52-53-44-122944-001-0112122252211222224 1 6       0       0       0   2          1  2
64-72-48-232945-001-0112222252221222224 6         0       0       0   2          1  2
91-79-41-802957-001-0122122131111212223 2 4       0       0       0   2          1  2
50-10-51-602958-001-01222222            1 6       0       0       0   2          1  2
90-65-51-492959-001-01222222            5         0       0       0   2          1  2
70-30-55-472959-001-0422222172211222224 6         0       0       0   2          1  1
34-70-67-062960-001-01222222            5 8       0       0       0   2          1  2
71-25-33-162961-001-01222222            6         0       0       0   2          1  2
58-61-27-232961-001-03222222            6         0       0       0   2          1  2
81-26-65-302961-001-04222222            6         0       0       0   2          1  2
67-75-87-742962-001-01222222            4         0       0       0   2          1  2
08-98-55-432963-001-01222222            1 6       0       0       0   2          1  2
89-30-02-672964-001-01222222            1 4       0       0       0   2          1  2
32-62-90-592976-001-0112122252211222224 5         0       0       0   2          1  2
16-13-54-822977-001-011212227122122222110         0       0   50000   116    1979   2
04-21-89-632978-001-01222222            6         0       0       0   2          1  2
69-63-47-362981-001-0112122221111222221 6         0       0       0   1 816  2014   2
61-82-34-682981-001-0412112272211222224 5         0       0       0   2          1  2
18-96-82-132982-001-0112212121111212211 5         0       0       0   110    2017   2
15-25-36-672983-001-0112112241211122221 6    180000       0       0   116    2003   1
40-47-65-992995-001-02222222            8         0       0       0   2          1  1
50-14-90-692995-001-03222222            2         0       0       0   2          1  1
88-33-69-392996-001-02222222            2 5       0       0       0   2          1  1
11-02-33-602997-001-01222222            1 8       0       0       0   2          1  1
27-70-95-262999-001-0112222142211222224 1 6  150000       0       0   2          1  1
47-30-53-573000-001-0122122172122222221 2         0       0       0   2          1  2
59-36-48-493001-001-01222222            3         0       0       0   2          1  2
55-44-12-073002-001-01222222            2         0       0       0   2          1  2
49-72-09-773015-001-0112222231212222223 1    200000       0       0   2          1  2
72-00-94-623016-001-01222222            6         0       0       0   2          1  2
92-34-42-703017-001-01222222            5 6       0       0       0   2          1  2
16-21-53-453018-001-02222222            6         0       0       0   2          1  2
36-05-18-273019-001-0112222241211222213 6         0       0       0   2          1  2
90-87-97-823020-001-0112222242212222223 1 6       0       0       0   2          1  2
99-98-16-423020-001-0412222272221222224 6 8       0       0       0   2          1  1
24-49-65-143021-001-01222222            5         0       0       0   2          1  2
76-23-29-953022-001-01222222           10         0       0       0   2          1  2
15-64-68-803033-001-01222222            7         0       0       0   2          1  2
02-25-96-123034-001-0122122222221222224 1 8       0       0       0   2          1  1
50-53-97-993035-001-0122122252221222224 1 3       0       0       0   2          1  2
35-05-63-483037-001-01222222            1         0       0       0   2          5  2
39-50-51-323038-001-0112122272211212223 1 2       0       0       0   2          1352
07-48-89-433039-001-0112222272221222224 6         0       0       0   2          1  2
39-36-43-123040-001-01222222            1         0       0       0   2          1  2
72-68-04-923042-001-01222222           10         0       0       0   2          1  2
89-40-51-883052-001-0112112271211111124 5         0       0       0   2          1  2
95-86-44-773055-001-0112222272211222223 6         0       0       0   2          1  2
10-97-13-243055-001-0212122272221222224 5 6       0       0       0   2          1  1
55-92-25-943056-001-0112122272211222224 5         0       0       0   2          1  1
83-05-26-493056-001-0312212221111222223 6         0       0       0   1 8    2011   2
68-23-21-383056-001-0412212121111222221 6         0       0       0   116    2015   2
78-10-18-943056-001-0512212221111122225 5 6       0       0       0   116    2014   2
45-31-45-863056-001-1012222141211112221 6         0       0       0   116    2020   1
81-18-90-713057-001-01222222            6         0       0       0   2          1  2
04-23-29-783058-001-0112212221111222221 1         0       0       0   116    2020   1
47-16-59-293059-001-0112222272221222224 5         0       0       0   2          1  2
38-77-98-463071-001-0112222172221222224 1 2       0       0       0   116    2020   2
65-09-41-663073-001-0112222172211222223 5         0       0       0   2          1  1
96-10-29-263074-001-0112222242221222224 1 2       0       0       0   2          1  1
52-87-01-713074-001-03222222            1         0       0       0   2          1  2
83-83-97-843074-001-041222225222222122710         0       0       0   2          26 2
89-42-62-023075-001-0212222242221222224 3         0       0       0   2          1  1
18-27-56-503076-001-01222222            1 2       0       0       0   2          1  2
26-56-21-873076-001-0412222272221222224 8         0       0       0   2          1  1
22-18-86-073077-001-0112222272211222224 2         0       0       0   116    2020   2
22-58-01-553078-001-01222222            1 2       0       0       0   2          1  2
04-35-28-363078-001-02222222            1 2       0       0       0   2          1  2
79-17-75-553090-001-0112122271211122224 1    240000       0       0   2          1  1
12-15-07-663091-001-01222222            6 7       0       0       0   2          1  2
81-32-17-943092-001-01222222            1 6       0       0       0   2          1  2
01-31-69-053093-001-0122212272221222224 1 2       0       0       0   2          1  2
08-93-73-163094-001-0112222271211222221 1 6       0       0       0   2          1  2
66-31-98-443095-001-01222222            6         0       0       0   2          1  2
12-95-59-213097-001-0112222272221222224 1         0       0       0   2          1  1
93-36-30-053109-001-01222222            1         0       0       0   2          1  2
82-67-31-093110-001-01222222            1         0       0       0   2          1  2
13-23-04-153112-001-01222222            1 6       0       0       0   2          1  2
15-55-05-963113-001-0112222272221222224 5         0       0       0   2          1  2
65-60-93-933114-001-01222222            1         0       0       0   2          1  2
18-57-18-843115-001-011222226222221222710         0       0       0   2          1  2
40-18-89-323116-001-01222222            7         0       0       0   2          1  2
69-54-28-673117-001-01222222            1 6       0       0       0   2          1  1
06-70-18-543128-001-0122221271211222221 1 2       0       0       0   2          1  1
32-38-59-303128-001-0212222271221222221 6         0       0       0   2          1  1
