46-33-98-51da855bf4b7654c08811714c1e83038612021-01-13T14:36:4754541 192  1        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-13T11:37:20444114414
46-49-76-041e499b55e516436d9c59338df8cec0292021-03-25T12:49:0114145  31  2        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-25T09:02:22144144444
46-65-58-9771c12c06b5fc4a5a9d9dac3169a303452021-02-12T12:48:30 3 36 112  3        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-12T10:33:04114111311
46-90-51-464206c150cea94848b270de23645a68b22021-05-06T12:45:09 9 91 131  4        4**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-07T08:05:52111243314
47-37-57-816ef675ef3ed6450bb99d74f2b310478d2021-08-25T11:52:3617174 111  1        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-25T08:52:58444444344
47-77-49-359d0958b68d91453b827b59300014a60d2021-08-23T10:00:3953531 342  3        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-23T06:57:58444114414
48-55-19-05d66769e8d63645de8ed65306506075892021-05-24T10:45:22 2 23 162  6        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-25T06:48:02111143334
48-58-41-94ae5e4302649b4e8982c13d041c8886c72021-10-26T13:32:0612122 223  2      301**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-26T11:23:26141111114
48-88-74-273000a4f11d824c75a399f223b5c9bf942021-05-18T12:21:31 8 82  31  1        9**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-18T09:23:03114144334
49-03-92-63b491fdd944cc489981d96c018655aa232021-02-07T09:49:3255552 271  1        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-07T10:14:09444414414
49-19-04-48367de8c2b21047c483736e9d470df9622021-08-10T09:58:34 1 15 131  1       35**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-10T08:17:48111143344
49-19-23-22a99f63cbbd8245038e6ed2802c94c0682021-08-12T09:56:0453532  72  3        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-12T06:56:46444114414
49-22-31-97a948698eef2344b599e37654aef831b82021-03-16T12:13:1353532 132  3        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-17T06:18:23444114414
49-42-36-30191fb2b4a4f74a81bb0155b82bb833a22021-06-25T09:08:46 7 72  92  1        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-25T07:07:55111131324
49-48-82-733028076d1e3e476593b20cb5a39eb5d4                    7 74                **CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2020-12-30T08:32:32111141144
49-73-13-47e9e9f54b90d4480db2d5c5a7292e7d7e2021-06-19T09:59:18 1 16  71  3        7**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-19T07:05:33111143344
49-75-61-59e3be82b1ed0147af89643f86b1382c8a2021-08-06T10:22:24 7 71 302  4       30**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-06T08:21:11114143334
50-01-79-9525a6c8119a5146f6aefa16cfacc93ff42021-03-22T09:42:2353531 273  5      303**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-22T06:42:33444114414
50-02-42-5314907600d07a43fbabc36a76ed0399d12021-07-04T11:44:0514141 151  2       12**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-04T09:54:24443443334
51-19-61-40a24a5d3b6e02492695b956b3415871f32021-01-05T11:34:56 7 74 112 32         **CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-05T08:37:51111144114
51-92-61-2713f41b32a90b4c3e9fe9955976c9475f                    7 72  92  3       39**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**                   111143114
51-99-24-515842d145c13d423a833932dd5f27dde82021-05-21T12:19:33 8 82 251  2        6**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**                   111143334
52-01-16-4090043f87344648f99a7c2c4b727099fa2021-11-24T11:23:5621213 231  2        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-24T08:24:07111143334
52-15-61-0927df821c3fa449a782848286dede981a2021-10-08T09:32:0151511 162  3        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-08T06:32:08444414414
52-45-58-270be236046c404b558ae6a25383f1267c2021-08-14T13:58:4317175 103  2        4**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-16T06:48:31111141134
52-62-72-9545b871be434048e090eaad7d659510052021-02-02T09:31:2325251 283  2        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-24T14:48:33111143144
52-93-64-32e4e9a82e18d74e04bd92536535359a242021-08-17T10:10:1218184  71  4        4**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-17T14:24:29111444144
53-07-49-56e56a8b1275394ae18edb1878d23a2b162021-07-27T12:34:3614142 163  3        7**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-27T10:41:03444443114
53-15-69-56f1124eec85b74ff5936213a113b5d64b2021-08-04T10:49:30 3 34  31  2        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-04T11:16:31113141112
53-16-29-9951fc1fbc9c2f47a7af4c675fc17bded42021-02-03T11:28:2919193  72  4        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-03T14:35:31111142334
53-20-64-93918b7e85940e40ad88f1d82ca73410dc2021-07-18T07:48:1414147 141  3        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-18T07:28:19111441144
53-26-71-37e7a1e4afbcc44feab9fc8e3ece2433792021-08-02T10:25:1053531 222  1        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-02T07:25:21444114414
53-51-12-15ec05526324814239921678d12b25f0672021-10-19T11:15:57 3 33 262  1        9**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-19T08:16:33111143334
53-69-50-52e92379a4efff4aa0aac3a8b1f33ba5002021-04-23T10:33:05 7 73 272  5       43**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-22T08:57:59111343344
54-28-20-71ca9e1929e6174446bae6647c91b28d292021-01-09T10:48:2054541 201  1        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-09T08:24:32444114414
54-36-46-92eb545752053e4135b916dac793f89cb22020-12-26T11:39:3853531 333  7      301**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2020-12-26T08:40:11444114414
54-45-30-5176e20c2cda3f44bb916dbd0671d1a8cf2021-02-22T12:57:42 1 15 212  2        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-22T10:29:33144443344
54-56-92-33ef36b869c7c14c9a8ea1427d99041e522021-05-18T09:27:39 7 73 272  1        7**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-18T06:40:05111443344
54-57-91-17bb85e5cb1ad441878be5583634d327902021-11-15T11:48:0511111 181  4        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-15T08:48:41111111111
54-74-34-13caf589f4ac7e445597193c24ebe33bed2021-01-16T13:04:1718183 261  2        4**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-16T12:57:49111411114
54-87-63-820c43f755c17c4cefbf88a83b071f83bd2021-08-11T10:48:22 5 53  73  5       12**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-11T07:58:32144444434
55-10-59-089399e8e059a14b6aad3315d083e666d22021-06-15T10:54:50 7 71 342  3       30**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-15T07:10:29144144334
55-49-79-962e1b2c86d4ec4d158237f87641d6f9fc2021-07-20T11:05:5725251 211  2        8**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-20T08:07:05111144341
55-52-88-39a39eb0efce854ee39cbb9f84a597f9b12021-01-14T09:49:5812124 211  2        8**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-14T09:58:31141141141
55-64-91-20b7eb56c24748406ea75ff8d1953698e82021-08-12T10:26:0419193  62  4        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-12T08:47:41111441234
55-81-07-306aa7bdc123654dc1820358164e9745282021-03-04T10:20:0917174  23  3       14**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-04T09:40:40111143314
55-82-98-301559b6cd9fb745089b8f4daa4ff046dd2021-02-22T14:31:34 2 27  21  2        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-23T08:24:34114441314
55-96-15-98528b0becd76c4871b627cc20498ffce22020-12-24T11:50:33 2 23  32  4        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2020-12-24T15:16:34133343331
56-06-88-30b9b5d4f2cafc4bbd862d1acc8dc7bfa22021-08-17T11:45:00 8 83 211  3        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-17T09:33:48111111144
56-41-32-21f5ea9f12131b4c77b6f94ff0555769772015-01-02T10:42:3515151 123  1        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-27T14:04:54144444144
56-47-04-88df0144a1b60c47abae94f3492d316b5a2021-02-06T09:38:44 2 23 102  2        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-06T06:18:37144343333
56-48-48-64e775d95612f14714997bcee17cfd64762021-06-11T15:56:42 4 43 231  4        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-13T08:57:49144414344
56-81-75-322e5d0d86ea8c420cb3d6ab357c64f8102021-03-01T11:43:5017172 131  2        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-01T09:22:22411113331
56-89-21-4804e552f499eb4372af86db2a6f9fcfb72021-05-29T16:26:1917173 201  4        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-30T11:38:58         
56-98-97-09840d80d072714235a6013a397e1a21152021-06-28T09:24:55 1 15  62  1        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-27T07:10:02144143344
57-17-70-6660701ba742df4cac8fec4f99839ce5d52021-10-07T09:39:55 1 15 332  2        9**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-07T07:28:05111143334
57-18-27-73325196d639804870989c5645813dfc282021-02-10T09:22:57 5 51 193  2        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-10T11:42:16143141144
57-18-56-44b54cede9853b41b4950ae1565695f7f62021-06-11T09:55:0755552 111  4        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-11T08:21:49444114414
57-42-63-42a5ac4d6073f74a7b925232557141af332021-11-24T09:22:59 9 93  31  2        4**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-24T06:24:00144133344
57-57-47-642ad94eeebad7436b8fdc6d81fd528e692021-03-29T10:48:5353531 373  6      305**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-29T07:49:01444114414
57-64-79-661f43ed7c202a4586b8e548ccbd69c3b62021-01-06T12:44:2022225 181  3        4**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-06T10:18:33144411114
58-00-91-11bf7041ac3d2042b8851971819ded7c992021-11-19T12:08:09 1 15 372  5        4**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-19T09:11:20144443344
58-26-44-48a0dae24c068f404ca1ff8b250cdfe8282021-10-08T12:15:31 7 71  42  2       38**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-08T09:56:27111111114
58-39-06-09c6c4d81af2b8415f950623ef389193fa2021-05-26T11:00:5719196  62  6        6**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-26T10:33:46114111114
58-80-03-38807155a89a424a75b19745feca02e2e52021-02-17T14:43:59 3 34 261  3        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-17T12:31:21113113314
59-08-38-461e98590eb4584a278c3602cd82674c2b2021-07-09T11:05:1812128  82  4        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-11T08:12:27144141111
59-13-03-49467289ce09d245efaa26dbdf130574842021-01-30T11:20:25 4 42 201  1        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-30T08:16:31114133334
59-26-85-374f47b2cf197945efa727c43b331e2dca2021-10-15T10:22:05 4 44 173  2        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-15T07:08:35141443334
59-80-69-0006f51831c3c74d799c4dc7a1622ad3dc2021-01-10T12:39:20 3 31 121  3        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-10T10:25:56411133334
59-99-46-0217daf20b3e434ebfab2918b5ac9ff7942020-12-22T14:12:18 7 72  24  2       25**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2020-12-22T11:16:33141443444
60-08-15-27f14e56ebf1794a8eb327327a83179efa2021-10-29T13:23:10 1 15  42  5        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-29T10:32:04411431134
60-22-91-2413f9446e5bd0488aac74098b29f732d72021-01-29T10:02:20 7 74 262  1       21**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-29T07:59:02111131231
60-33-56-84479043057b75453ea2edcff95b7692052021-10-26T11:55:09 5 55 102  2        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-27T06:18:31114443334
60-38-63-601cbbe2c3d8364a9b823982f796fa2ca82021-05-06T10:40:3651511 211  4        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-06T07:41:04444114414
60-82-23-67c95aea9004c44e7987a36f165038c2962021-04-01T09:37:35 7 71  22  6       16**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**                   144444111
61-67-58-19f9e7da47ec544fb2b332c4a6e70cd1462021-10-16T11:29:5910104  72  5        6**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-16T11:17:53111141113
61-94-13-019bf220588ea249df87990c6299492f232021-02-13T14:09:5324242                **CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-13T11:11:40444411114
61-95-67-05eae04f9d44f04d41a5b915fad9e8e1802021-07-20T10:19:54 2 23  42  4        4**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-20T09:54:30444443334
62-74-07-27ffb967d9e5c74a26ade30f318feb7b8c2021-03-19T09:16:19 5 52  31  1        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-19T07:12:28111141114
63-70-86-477e157d7177274f538caaca9a6e8d61052020-12-31T13:42:2219193  12  5        9**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-01T08:36:19114144124
63-90-91-25fada39b7ffaf4aad9aab8236bf4c05ce2021-07-27T12:44:5013136 121  3        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-27T10:55:24144443344
64-07-32-05695da51d1ef54dfab81c3067203687bd2021-08-26T14:18:50 5 54 241  2        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-26T11:56:33111141134
64-59-58-64d78767c97856482b9eb8c29a8e839de52021-05-04T14:56:0811111  83  1        6**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-04T12:55:43111141441
64-65-01-443152b71dd51e45b2a554d90693c57e9b2021-06-08T14:02:4224241 211  4        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-08T11:03:31444141114
64-73-64-28a60104175ece44a882427c3a6620a88d2021-01-14T10:20:3911112 113  5      307**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-14T08:31:35111144241
64-74-56-949ee6dac9291e47d1bf2feddb08051e6c2021-03-30T13:15:44 5 57  63  3        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-30T11:08:05114441144
64-90-86-83b88daedc66a64aa8bbfd528d9370e8fc2020-12-21T07:40:5517173 101  6        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2020-12-21T04:44:52411144341
65-13-11-412092478b22284ed3aae6a81aa52fcf242021-02-06T10:21:2918183 421  3        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-06T13:47:02111311144
65-81-67-440ebe512b412c4f0495e29b39297e9c422021-07-09T10:48:3610105  31  6        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-09T07:48:46111143344
66-60-19-68c2861c5d513b4374b4d5963df33404942021-08-17T10:30:5553531  93  3      302**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-17T08:14:00444114414
66-87-67-48b08312442fb842cea466f4cdd7c5e7f62021-10-08T10:49:4518183  81  5        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-08T09:31:32111143344
67-18-71-960f1861c554234d68b89dd362ee35f49d2021-03-07T10:39:49 9 91 231  1        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-07T07:40:50111143334
67-43-52-36b27c19f0b9984877ad2a5fc119576e762021-10-04T15:54:1519191  71  1        7**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-04T12:56:38111441114
67-53-49-1227a5fc9732394bf0aad29c5a415054af2021-05-05T08:49:1319193 122  7        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-05T06:29:43111444124
67-53-62-248c79e16a7a5b4aa29dbd200e7847316c2020-12-24T12:59:1219198 171  1        6**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2020-12-24T11:19:05111124124
67-88-35-02f577f61ab2a040099fa593b6f0a765f42021-05-28T12:36:1318181 121  3        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-28T09:40:39111341111
67-97-74-04a02c55771b97476ca485b47914766d082021-11-08T09:39:1913135 181  2        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-08T06:51:29144443344
68-27-78-239dae409b6cf447cf822894ddd5d766162021-03-23T12:42:38 7 73 212  2       18**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-23T09:49:46111432434
68-28-46-82e6a36c5a2f714c0ea5f3464f3500a1b62021-01-05T12:42:0823234 161  1        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-05T10:48:05114141111
68-31-19-50896d20727c3f4d41951ddbd9c43698432021-10-16T12:22:0017171   1 21        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-16T10:36:17144111134
68-41-25-912e4a826b41d74cc38e288fe75d68245f2021-03-20T14:30:3125251  11  2       16**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-20T13:11:44111141111
68-44-83-9994247a05d594489baa67dc74943ea6392021-07-15T09:50:1853531  23  4      303**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-15T09:56:17444114414
68-53-75-059da9f449b8b04b72b22d6b57d7b65ae82021-08-25T15:25:56 1 15 171  3        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-25T13:40:38144343334
68-65-93-02e9397d0f82ad4bfba9cf51e5f8041e332021-07-22T14:01:2213133 303  4        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-22T12:10:09111433344
68-73-55-08e4f3455cc51e425e91c53afd4ac8b2142021-03-20T09:52:1710104 202  2        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-20T06:53:12114133334
69-21-22-84ca0d36fcf25d43f9a33167b4b93205fa2021-03-29T16:35:4123233  81  2        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-29T13:40:17114431114
69-31-53-126d39df0a5a674d3188c9b0ac6489b3142021-05-04T11:04:1622226  22  1        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-04T09:52:32144111111
69-43-45-371b3f2cc913f54721800e147313d5ab682021-01-09T14:56:13 4 44  82  1        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-09T11:44:42411143334
69-50-05-57e33f57dfb7b84f53858a83ac171ee62a2021-11-12T11:57:49 6 62 103  5      307**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-12T09:47:06111141114
69-86-63-022a082a840e3446b1ae41e76d0befcbbc2021-11-12T14:29:5511113 132 11        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-12T12:32:28444441114
69-86-71-39f4537b7c6c8440ed94409f23e12ea4c42021-05-28T10:57:2621214 161  1       11**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-28T09:27:56111133334
70-46-01-49e0ca431d47684c169972c0ce2e9e97bb2021-03-16T10:43:42 9 97  52  1        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-16T07:44:27111121314
70-54-85-53d73678610d1c4314b3630a78716e66052021-03-31T12:06:02 5 57  63  4      315**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-31T09:44:19144444114
70-77-10-40710b44bd42ab451087304ca68e4c7e9a2021-11-16T11:15:5820206 131  3        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-17T06:16:46111444144
70-88-77-37b834a9a3239a4992b0cf29b31cca55722021-09-01T15:11:09 1 15 282  6        9**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-09-03T07:37:19111123324
70-88-93-42d9aa6e339c7e4eb183f6854ba046085a2021-11-13T17:18:40 2 26  11  2        4**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-13T14:16:57111111111
71-14-74-57986c71d5d3e24c888bc3433d01a8ad642021-08-05T10:15:2724244  81  2        4**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-05T07:17:35144141114
