79-66-60-704783-001-06 2MAHINDI          112 9 11                          1001  5402                                 2      
79-66-60-704783-001-06 3MPUNGA           121 2 12                          4901  6722                                 1  7000
79-66-60-704783-001-06 4MPUNGA           12211 12                          2101  6722                                 2      
21-21-00-334785-001-01 1MAHINDI          111 1 11 74                       4461  4462                                 1 12000
21-21-00-334785-001-01 2MAHINDI          11217 11 74                         0   4462                                 2      
18-38-75-744786-001-01 1MAHINDI          111 1 11                          2041  2042                                 1 12000
18-38-75-744786-001-01 2MPUNGA           121 2 12                          1621  2002                                 1 18500
83-91-44-864788-001-01 1MAHINDI          111 1 11                          7901  9882                                 1 55000
83-91-44-864788-001-01 2MAHINDI          112 9 11                          1981  9882                                 2      
83-91-44-864788-001-01 3MPUNGA           121 2 12                          5521  7982                                 1 33250
83-91-44-864788-001-01 4MPUNGA           12211 12                          2461  7982                                 2      
74-79-96-154789-001-01 1MAHINDI          111 1 11                          2041  2882                                 1 28800
74-79-96-154789-001-01 2MAHINDI          112 9 11                           481  2882                                 2      
29-77-71-614800-001-01 1MAHINDI          111 1 11                         10731 10732                                 1 29800
29-77-71-614800-001-01 2MPUNGA           121 2 12                          5881  8402                                 1 28000
29-77-71-614800-001-01 3MPUNGA           12211 12                          2521  8402                                 2      
35-86-44-704800-001-02 2MAHINDI          111 1 11                          4471  5402                                 1 43200
35-86-44-704800-001-02 3MAHINDI          112 9 11                           931  5401250001   540 1  1     250001611612      
04-03-40-974800-001-10 1MAHINDI          111 1 11                          3521  3522                                 1 10000
04-03-40-974800-001-10 2MPUNGA           121 2 12                          1361  1952                                 1  6500
04-03-40-974800-001-10 3MPUNGA           12211 12                           561  1952                                 2      
66-94-03-174800-001-19 1MAHINDI          111 1 11 12                       5601  5602                                 1 28000
66-94-03-174800-001-19 2MPUNGA           121 2 12                          4901  7002                                 1 21000
66-94-03-174800-001-19 3MPUNGA           12211 12                          2101  7002                                 2      
87-21-08-094801-001-01 1MAHINDI          111 1 11                           141   202                                 1  3000
87-21-08-094801-001-01 2MAHINDI          112 9 11                            61   202                                 2      
87-21-08-094801-001-01 3MUHOGO           211 1 21                           201   202                                 2      
84-03-14-864802-001-01 1MAHINDI          111 1 11                           361   402                                 1  2000
84-03-14-864802-001-01 2MAHINDI          112 9 11                            41   402                                 2      
73-49-56-134804-001-01 1MAHINDI          111 1 11 12 36 43 71 73           6671  7022                                 1 12000
73-49-56-134804-001-01 2MPUNGA           121 2 11 12 36 43 71             10401  9752                                 1 10000
73-49-56-134804-001-01 3MAHINDI          112 9 11 12 36 43 71 73            351  7022                                 2      
73-49-56-134804-001-01 4MPUNGA           12211 11 12 36 43 71 73            651 10402                                 2      
24-67-34-654805-001-01 1MAHINDI          111 1 11 12                      14281 14282                                 1 35700
24-67-34-654805-001-01 2MPUNGA           121 2 12                          6751 13502                                 1 18000
87-26-62-634805-001-05 1MAHINDI          111 1 11                          4301  4402                                 1   500
78-46-80-074806-001-01 1MAHINDI          111 1 11                         14801 14802                                 1 74000
78-46-80-074806-001-01 2MPUNGA           121 2 12                          7001 10002                                 1 30000
78-46-80-074806-001-01 3MPUNGA           12211 12                          3001 10002                                 2      
60-52-94-104807-001-01 1MAHINDI          111 1 11                          3601  4802                                 1 24000
60-52-94-104807-001-01 2MAHINDI          112 9 11                          1201  4802                                 2      
31-26-29-144807-001-05 1MAHINDI          111 1 11                          2401  3002                                 1 18000
31-26-29-144807-001-05 2MAHINDI          112 9 11                           601  3002                                 2      
84-78-41-064820-001-01 1MAHINDI          111 1 11                          2401  3002                                 1 18000
84-78-41-064820-001-01 2MAHINDI          112 9 11                           601  3002                                 2      
37-89-07-714821-001-01 1MAHINDI          111 1 11                          1951  2162                                 1  9600
83-88-14-904821-001-07 1MAHINDI          111 1 11                           901  1082                                 1  3200
83-88-14-904821-001-07 2MPUNGA           121 2 12                          1801  1922                                 1  6000
29-50-42-334822-001-01 1KARANGA          431 1 43                          4001  5502                                 2      
29-50-42-334822-001-01 2MPUNGA           121 2 12                          2701  3752                                 1  3000
29-50-42-334822-001-01 3MAHINDI          111 1 11                          4001  4002                                 1  3000
85-73-80-994822-001-06 1MAHINDI          111 1 11                           801  1002                                 1  2000
39-17-25-574823-001-01 1MAHINDI          111 1 11                          2161  2162                                 1  6000
58-67-39-474825-001-01 1MAHINDI          111 1 11                          4591  5102                                 1 25500
58-67-39-474825-001-01 2MAHINDI          112 9 11                           511  5102                                 2      
58-67-39-474825-001-01 3MPUNGA           121 8 12                          3101  4652                                 2      
58-67-39-474825-001-01 4MPUNGA           12211 12                          1551  4652                                 2      
58-67-39-474825-001-01 5ALIZETI          411 3 41                           182   962                                 1  4500
91-09-61-374826-001-02 1MAHINDI          111 1 11                          9001  9002                                 1 22500
91-09-61-374826-001-02 2MPUNGA           121 2 12                         11001 12002                                 1 30000
51-20-55-514826-001-11 1MAHINDI          111 1 11                         10801 10802                                 1  2700
51-20-55-514826-001-11 2MPUNGA           121 2 12                          5001  5552                                 1 20000
98-17-39-894829-001-01 1MPUNGA           121 2 12                          3841  5762                                 1 28800
98-17-39-894829-001-01 2MPUNGA           12211 12                          1921  5762                                 2      
98-17-39-894829-001-01 3MAHINDI          111 1 11                          6241  8642                                 1 48000
98-17-39-894829-001-01 4MAHINDI          112 9 11                          2401  8642                                 2      
17-85-72-984838-001-01 1MAHINDI          111 1 11                          4801  6002                                 1 30000
17-85-72-984838-001-01 2MAHINDI          112 9 11                          1201  6002                                 2      
33-87-11-244839-001-01 1MAHINDI          111 1 11                          1441  1442                                 1  4000
17-43-17-874841-001-01 1MAHINDI          111 1 11                          4501  5002                                 1 25000
17-43-17-874841-001-01 2MAHINDI          112 9 11                           251  5002                                 2      
92-94-33-394841-001-03 1MAHINDI          111 1 11                          3601  4002                                 1 20000
92-94-33-394841-001-03 2MAHINDI          112 9 11                           401  4002                                 2      
76-69-80-584842-001-01 1MAHINDI          111 1 11                          3601  6482                                 1 30000
76-69-80-584842-001-01 2MAHINDI          112 9 11                          2881  6482                                 2      
15-67-33-214843-001-01 1MAHINDI          111 1 11                          4801  6002                                 1 12000
15-67-33-214843-001-01 2MAHINDI          112 9 11                          1201  6002                                 2      
35-77-92-814844-001-02 1MAHINDI          111 1 11 43 44 71 74852          16001 18362                                 1 10000
35-77-92-814844-001-02 2MAHINDI          112 9 11 43 44 71 74852          18361  2162                                 2      
35-77-92-814844-001-02 3KARANGA          431 2 11 43 44 71 74852           1201  3001  1161   300 23 2 3  174000 21 211 21000
35-77-92-814844-001-02 4KARANGA          43210 11 43 44 71 74852           1801  3002                                 2      
35-77-92-814844-001-02 5MCHIKICHI        441 3 11 43 44 71 74852           1252  2501   202   250 23 2 3   60000 21 212      
35-77-92-814844-001-02 6MCHIKICHI        44216 11 43 44 71 74852           1251  2502                                 2      
36-89-46-824858-001-01 1MPUNGA           121 2 12                          2801  4002                                 1 12000
36-89-46-824858-001-01 2MAHINDI          111 1 11 12                        361   402                                 1  2000
36-89-46-824858-001-01 3MPUNGA           12211 12                          1201  4002                                 2      
36-89-46-824858-001-01 4MAHINDI          112 9 11                            41   402                                 2      
93-91-00-814859-001-01 1MAHINDI          111 1 11                           301   602                                 1  1000
93-91-00-814859-001-01 2MAHINDI          112 9 11                           301   602                                 2      
11-13-37-424860-001-01 1MAHINDI          111 1 11                           521   602                                 1  4500
11-13-37-424860-001-01 2MAHINDI          112 9 11                            81   602                                 2      
92-40-07-944862-001-01 1MAHINDI          111 1 11                           631   782                                 1  5000
92-40-07-944862-001-01 2MAHINDI          112 9 11                           151   782                                 2      
92-40-07-944862-001-01 3MPUNGA           121 2 12                          2681  3842                                 1 12000
92-40-07-944862-001-01 4MPUNGA           12211 12                          1161  3842                                 2      
65-63-93-474863-001-01 1MAHINDI          111 1 11                           501   552                                 1  3000
65-63-93-474863-001-01 2MAHINDI          112 9 11                            51   552                                 2      
37-83-99-234864-001-01 1MPUNGA           121 2 12                          1171  1532                                 1  4500
37-83-99-234864-001-01 2MPUNGA           12211 12                           361  1532                                 2      
80-07-40-894864-001-04 1MPUNGA           121 2 12                           961  1352                                 1 13500
80-07-40-894864-001-04 2MPUNGA           12211 12                           401  1352                                 2      
61-20-48-064877-001-01 1MAHINDI          111 1 11                          8001  8002                                 1 38400
02-39-87-314878-001-01 1MAHINDI          111 1 11                         10201 10202                                 1 25500
02-39-87-314878-001-01 2MPUNGA           121 8 12                          2801  4002                                 2      
80-02-63-904879-001-01 1MUHOGO           211 1 21                          1801  2202                                 1  6000
80-02-63-904879-001-01 2VIAZI            221 8 22                          5001  5002                                 2      
78-15-30-224880-001-01 1MAHINDI          111 1 11                          4201  4202                                 1 12000
87-00-29-744880-001-03 1MPUNGA           121 2 12                           351   402                                 1  2000
15-09-89-024881-001-01 1MAHINDI          111 1 11                          2401  2402                                 1  6000
20-18-08-464882-001-01 1MAHINDI          111 1 11                          2401  2402                                 1  6000
58-98-10-284883-001-01 1MPUNGA           121 2 12                          1921  2882                                 1 12000
58-98-10-284883-001-01 2MPUNGA           12211 12                           961  2882                                 2      
58-98-10-284883-001-01 3MAHINDI          111 1 11                          2251  3152                                 1 18000
58-98-10-284883-001-01 4MAHINDI          11211 11                           901  3152                                 2      
74-65-01-514883-001-04 1MAHINDI          111 1 11                         12901 12902                                 1 32250
74-65-01-514883-001-04 2MPUNGA           121 2 12                          9601 16802                                 1 78400
47-30-58-254895-001-01 1MUHOGO           211 1 21                           301   302                                 2      
47-30-58-254895-001-01 2MAHINDI          111 1 11                          1201  1202                                 1 12000
83-48-46-444895-001-03 1MAHINDI          111 1 11                          2401  2402                                 1 12000
55-37-33-834897-001-01 1MAHINDI          111 1 11                          4321  3782                                 1 24000
87-09-78-694898-001-01 1MAHINDI          111 1 11                           901   902                                 1  7500
83-14-14-024898-001-04 1MAHINDI          111 1 11                           581   602                                 1  3000
11-30-27-894899-001-01 1MAHINDI          111 1 11                          1441  1442                                 1  8000
42-87-18-364900-001-01 1MAHINDI          111 1 11                          2161  2162                                 1 12000
44-11-06-044901-001-01 1MAHINDI          111 1 11                          4501  4502                                 1 25000
37-86-09-804915-001-01 1MAHINDI          111 1 11                           811   812                                 1  4500
84-99-81-334916-001-01 1MAHINDI          111 1 11                          2801  2802                                 1 14000
12-86-91-664918-001-01 1MAHINDI          111 1 11                           701   702                                 1  5500
63-07-18-144919-001-01 1MAHINDI          111 1 11                           721   902                                 1 10000
63-07-18-144919-001-01 2MAHINDI          112 9 11                           181   902                                 2      
62-49-93-004921-001-01 1MAHINDI          111 1 11                          1601  1602                                 1 32000
62-49-93-004921-001-01 2MUHOGO           211 1 21                          1201  1202                                 1 24000
31-32-27-894934-001-02 1MAHINDI          111 1 11                          6481  6482                                 1 36000
18-03-94-104935-001-01 1MAHINDI          111 1 11                           461   462                                 1  3000
63-74-76-284936-001-01 1MAHINDI          111 1 11                          2701  2282                                 1 16000
20-59-92-394938-001-01 1MAHINDI          111 1 11                          4321  4322                                 1 24000
16-74-03-084938-001-05 1MAHINDI          111 1 11                          4801  4802                                 1 48000
03-44-97-894940-001-01 1MAHINDI          111 1 11                         19801 22282                                 1220000
03-44-97-894940-001-01 2MAHINDI          112 9 11                          4801 22282                                 2      
27-50-87-344971-001-01 1MAHINDI          111 1 11                          5951  7002                                 1 52500
27-50-87-344971-001-01 2MAHINDI          112 9 11                          1051  7002                                 2      
39-26-01-864972-001-01 1MAHINDI          111 1 11                           721   722                                 1  4000
30-25-28-774973-001-02 1MAHINDI          111 1 11                         23101 23702                                 1177000
30-25-28-774973-001-02 2MAHINDI          112 9 11                           601 23702                                 2      
13-71-79-354975-001-01 1MAHINDI          111 1 11                          1761  2002                                 1 24000
13-71-79-354975-001-01 2MAHINDI          112 9 11                           241  2002                                 2      
69-14-01-644978-001-01 1MAHINDI          111 1 11                          2131  2502                                 1 40000
69-14-01-644978-001-01 2MAHINDI          112 9 11                           381  2502                                 2      
77-11-61-744978-001-03 1MAHINDI          111 1 11                          2401  2602                                 1 19500
77-11-61-744978-001-03 2MAHINDI          112 9 11                           391  2602                                 2      
84-34-29-434990-001-02 1MAHINDI          111 1 11                          1051  2102                                 1 13500
84-34-29-434990-001-02 2MAHINDI          112 9 11                          1051  2102                                 2      
84-34-29-434990-001-02 3MUHOGO           211 1 21                           501  1002                                 1  5000
85-74-34-934992-001-01 1MAHINDI          111 1 11                          4321  4322                                 1  6000
59-59-77-064993-001-01 1MAHINDI          111 1 11                         42001 15002                                 1150000
29-14-89-654994-001-01 1MAHINDI          111 1 11                          2341  2642                                 1 31680
22-03-21-614995-001-01 1MAHINDI          111 1 11                          3001  3002                                 1 27000
82-93-80-804996-001-01 1MAHINDI          111 1 11                          2741  2742                                 1 22800
59-98-24-365011-001-01 1MAHINDI          111 1 11                           921   952                                 1  5300
66-02-80-915013-001-01 1MAHINDI          111 1 11                          6001  6002                                 1 48000
87-78-39-465014-001-01 1MAHINDI          111 1 11                          3241  3242                                 1 18000
94-34-19-215015-001-01 1MAHINDI          111 1 11                          1201  1202                                 1  6000
53-32-10-735050-001-01 1ALIZETI          411 3 41                           102   602                                 2      
53-32-10-735050-001-01 2ALIZETI          41210 41                           251   602                                 2      
85-92-56-865066-001-01 1MAHINDI          111 1 11                          2161  2162                                 1 18000
44-59-43-785068-001-01 1MAHINDI          111 1 11                          4001  4002                                 1 40000
72-69-78-165069-001-01 1MAHINDI          111 1 11 13                      11221 11902                                 1130000
14-01-19-875071-001-01 1MAHINDI          111 1 11                          4801  4802                                 1 48000
14-19-72-275072-001-01 1MAHINDI          111 1 11                          7141  8402                                 1126000
14-19-72-275072-001-01 2PUMBA            112 9 11                          1261  8402                                 2      
83-01-69-835085-001-01 1MAHINDI          111 1 11                           101   102                                 1  1000
98-44-73-355086-001-01 1MAHINDI          111 1 11                           301   332                                 1  1800
25-85-02-565087-001-01 1MAHINDI          111 1 11                           321   362                                 1  1200
56-66-54-795090-001-01 1MAHINDI          111 1 11                          1251  1202                                 2      
83-51-28-255092-001-01 1MAHINDI          111 1 11                           201   202                                 1  1000
13-54-48-285127-001-01 1MPUNGA           121 2 12                           601   802                                 1  8000
13-54-48-285127-001-01 2MPUNGA           12211 12                           201   802                                 2      
86-02-89-525278-001-01 1MAHINDI          111 1 11                            31   302                                 1  3000
43-47-25-485313-001-01 1MAHINDI          111 1 11                           221   272                                 1  2700
43-47-25-485313-001-01 2MAHINDI          112 9 11                            51   272                                 2      
71-29-17-945397-001-01 1MAHINDI          111 1 11                            81   102                                 2      
71-29-17-945397-001-01 2MAHINDI          112 9 11                            21   102                                 2      
47-48-66-405476-001-01 1MAHINDI          111 1 11                           301   302                                 1  3000
22-58-79-145529-001-01 1MUHOGO           211 1 21                           901  1502                                 1  5000
22-58-79-145529-001-01 2MAHINDI          111 1 11                          3581  3582                                 1 20000
84-98-35-825544-001-02 1MAHINDI          111 1 11                          1001  1252                                 2      
84-98-35-825544-001-02 2MAHINDI          112 9 11                           251  1252                                 2      
95-18-99-895581-001-01 1MAHINDI          111 1 11                           331   392                                 1  1000
95-18-99-895581-001-01 2MAHINDI          112 9 11                            61   392                                 2      
56-98-08-805659-001-01 1MPUNGA           121 2 12                          1921  2402                                 2      
56-98-08-805659-001-01 2MPUNGA           12211 12                           481  2402                                 2      
99-90-90-775664-001-04 1MAHINDI          111 1 11                          9901 13202                                 1 79200
99-90-90-775664-001-04 2MAHINDI          112 9 11                          3001 13202                                 2      
99-90-90-775664-001-04 3KARANGA          431 8 43                           601  1002                                 2      
99-90-90-775664-001-04 4KARANGA          43216 43                           401  1002                                 2      
82-25-26-415693-001-01 1MPUNGA           121 2 12                           951  1272                                 2      
94-78-24-505695-001-01 1MAHINDI          111 1 11                           801  1002                                 2      
94-78-24-505695-001-01 2MAHINDI          112 9 11                           201  1002                                 2      
17-95-04-885700-001-02 1MPUNGA           121 2 12                           241   302                                 2      
17-95-04-885700-001-02 2MPUNGA           12211 12                            61   302                                 2      
67-56-06-175719-001-01 1MAHINDI          111 1 11                          1111  1112                                 1 11100
96-24-36-025739-001-01 1MAHINDI          111 1 11                          1001  1002                                 1  7000
96-24-36-025739-001-01 2MPUNGA           121 2 12                           601   752                                 1  8000
96-24-36-025739-001-01 3MUHOGO           211 1 21                           321   402                                 2      
96-24-36-025739-001-01 4MPUNGA           12211 12                           151   752                                 2      
96-24-36-025739-001-01 5MUHOGO           21218 21                            81   402                                 2      
92-79-67-435770-001-01 1MTAMA            131 1 13                          2611  2782                                 1 17000
92-79-67-435770-001-01 2MTAMA            13218 13                           171  2782                                 2      
94-45-36-565770-001-02 1MTAMA            131 1 13 41                       2101  2242                                 1 14000
94-45-36-565770-001-02 2MTAMA            13218 13 41                        141  2242                                 2      
94-45-36-565770-001-02 3ALIZETI          411 3 13 41                        362  1382                                 1  9000
94-45-36-565770-001-02 4ALIZETI          41210 13 41                        901  1382                                 2      
53-27-69-225771-001-02 1MAHINDI          111 1 11                           401   502                                 1  4500
53-27-69-225771-001-02 2MAHINDI          112 9 11                           101   502                                 2      
53-27-69-225771-001-02 3MTAMA            131 1 13                          1551  1602                                 1  9000
53-27-69-225771-001-02 4ALIZETI          411 3 41                            62   422                                 1  6000
53-27-69-225771-001-02 5ALIZETI          41210 41                           361   422                                 2      
07-56-66-105771-001-03 1MAHINDI          111 1 11                           961  1202                                 1 14000
07-56-66-105771-001-03 2MAHINDI          112 9 11                           241  1202                                 2      
07-56-66-105771-001-03 3MTAMA            131 1 13                           551   622                                 1  7000
07-56-66-105771-001-03 4MTAMA            13218 13                            71   622                                 2      
07-56-66-105771-001-03 5ALIZETI          411 3 41                           142   832                                 1 14000
07-56-66-105771-001-03 6ALIZETI          41210 41                           691   832                                 2      
79-00-92-685772-001-01 1MTAMA            131 1 11 13 43                    1561  2162                                 1 18000
79-00-92-685772-001-01 2MAHINDI          111 1 11 13 43                    3201  3602                                 1 30000
68-92-99-575772-001-04 1MTAMA            131 1 11 13                       7691  8282                                 1 30000
68-92-99-575772-001-04 2MTAMA            13218 11 13                        591  8282                                 2      
68-92-99-575772-001-04 3MAHINDI          111 1 11 13                       1691  1802                                 1 11000
68-92-99-575772-001-04 4MAHINDI          112 9 11 13                        111  1802                                 2      
02-53-46-615773-001-01 1MTAMA            131 1 13                          1201  1202                                 1  6000
05-37-40-065774-001-01 1MTAMA            131 1 13                          1101  1102                                 1 10000
18-79-73-945775-001-01 1MTAMA            131 1 13 41                       1441  1442                                 1  9000
18-79-73-945775-001-01 2ALIZETI          411 3 41                           102   752                                 1 10000
84-53-36-535775-001-03 1MTAMA            131 1 41                          3001  3002                                 1 15000
84-53-36-535775-001-03 2ALIZETI          411 3 41                           102   502                                 2      
37-14-46-625776-001-03 1MTAMA            131 1 13                          1421  1602                                 1  7000
28-56-69-975788-001-01 1MTAMA            131 1 13                           901  1052                                 1 12000
28-56-69-975788-001-01 2MTAMA            13218 13                           151  1052                                 2      
28-56-69-975788-001-01 3MAHINDI          111 1 11                          4001  5002                                 1 42000
28-56-69-975788-001-01 4MAHINDI          112 9 11                          1001  5001  1001   500 1  1 2   20000 91 912      
23-80-10-385789-001-01 1MAHINDI          111 1 11 13 41 43                 1801  2162                                 1 12000
23-80-10-385789-001-01 2ALIZETI          411 3 11 13 41 43                  282   842                                 2      
23-80-10-385789-001-01 3MTAMA            131 1 11 13 41 43                  281   362                                 1  4000
35-74-54-215790-001-01 1MAHINDI          111 1 11 41 42 43                 8341  9722                                 1 54000
35-74-54-215790-001-01 2MAHINDI          112 9 11 41 42 43                 1081  9722                                 2      
35-74-54-215790-001-01 3ALIZETI          411 3 11 41 42 43                  482  1442                                 1 12000
35-74-54-215790-001-01 4ALIZETI          41210 11 41 42 43                  961  1442                                 2      
67-04-67-565793-001-02 1ALIZETI          411 3 11 41 43                     202   602                                 1  7500
67-04-67-565793-001-02 2MAHINDI          111 1 11 41 43                     181   182                                 1  1000
68-80-66-675794-001-01 1MAHINDI          111 1 11                          1001  1002                                 1  5000
83-43-16-345795-001-01 1MAHINDI          111 1 11                          1161  1802                                 1  7000
83-43-16-345795-001-01 2MAHINDI          112 9 11                           641  1802                                 2      
61-37-81-585809-001-01 1MAHINDI          111 1 11                          1801  1802                                 1  9000
61-37-81-585809-001-01 2MAHINDI          111 2 11                           451   602                                 1  3000
61-37-81-585809-001-01 3MAHINDI          112 9 11                           151   602                                 2      
24-24-46-685813-001-01 1MAHINDI          111 1 11                           421   422                                 1  3000
63-25-00-935826-001-01 1MAHINDI          111 1 11 12 43                    3241  3242                                 1 24000
63-25-00-935826-001-01 2MPUNGA           121 2 11 12 43                    2161  3842                                 1 24000
37-34-49-635826-001-03 1MPUNGA           121 2 12                          4501  9002                                 1 18000
08-26-71-405827-001-01 1MTAMA            131 1 12 13 43                    1121  1262                                 1  3500
08-26-71-405827-001-01 2MTAMA            13218 12 13 43                     141  1262                                 1     0
08-26-71-405827-001-01 3MPUNGA           121 2 12 13 43                   14881 16742                                 1 18000
08-26-71-405827-001-01 4MPUNGA           12211 12 13 43                    1861 16742                                 2      
92-97-95-535827-001-04 1MAHINDI          111 1 11                           801   802                                 1  4000
92-97-95-535827-001-04 2MTAMA            131 1 13                          1201  1202                                 1  6000
48-13-95-645828-001-01 1MTAMA            131 2 13                          2801  2802                                 1 14000
48-13-95-645828-001-01 2MPUNGA           121 2 12                          3301  4102                                 1 22000
21-65-22-885829-001-01 1MAHINDI          111 1 11                          1781  2202                                 1 11000
21-65-22-885829-001-01 2MTAMA            131 1 13                          6001  6002                                 1 30000
21-65-22-885829-001-01 3MPUNGA           121 2 12                           361   602                                 1  3000
21-65-22-885829-001-01 4MPUNGA           12211 12                           241   602                                 2      
94-76-69-885829-001-03 1MPUNGA           121 2 12                          2211  3002                                 1 18000
94-76-69-885829-001-03 2MPUNGA           12211 12                           901  3002                                 2      
72-88-82-085829-001-04 1MTAMA            131 1 12 13                       1081  1082                                 1  3000
72-88-82-085829-001-04 2MTAMA            13217 12 13                         0   1082                                 2      
72-88-82-085829-001-04 3MPUNGA           121 2 12 13                      17121 22122                                 1 15000
72-88-82-085829-001-04 4MPUNGA           12211 12 13                       3951 22122                                 2      
74-91-94-845830-001-01 1MTAMA            131 1 12 13                       2801  2802                                 1 28000
74-91-94-845830-001-01 2MPUNGA           121 2 12                          1801  3752                                 1 17000
20-78-60-485831-001-01 1MPUNGA           121 2 12                          6271  7502                                 1 20500
30-83-13-845832-001-01 1MAHINDI          111 1 11 12 13 43                 3241  3242                                 1 18000
30-83-13-845832-001-01 2MTAMA            131 1 11 12 13 43                 4801  4802                                 1 24000
30-83-13-845832-001-01 4MPUNGA           121 2 11 12 13 43                 7681 15362                                 1 96000
52-82-77-115832-001-03 1MPUNGA           121 2 12                          3361  4802                                 1 30000
52-82-77-115832-001-03 2MPUNGA           12211 12                          1441  4802                                 2      
32-42-68-555833-001-01 1MPUNGA           121 2 12                           451   642                                 1  4000
32-42-68-555833-001-01 2MPUNGA           12211 12                           191   642                                 2      
32-42-68-555833-001-01 3MTAMA            131 1 13                           401   402                                 1  3000
58-84-38-085845-001-01 2MAHINDI          111 1 11                          3081  3082                                 1 17000
58-84-38-085845-001-01 3MPUNGA           121 2 12                          2301  4502                                 1 30000
11-39-67-375846-001-01 1MAHINDI          111 1 11                          3601  3602                                 1 18000
00-04-51-535847-001-03 1MAHINDI          111 1 11                          2401  2402                                 1 12000
19-13-10-225848-001-04 1MUHOGO           211 1 21                          2701  3002                                 1 15000
59-35-72-905849-001-01 1MAHINDI          111 1 11                           401   402                                 1  2000
38-54-59-265850-001-01 1MAHINDI          111 1 11                          1201  1202                                 1 12000
44-93-96-145851-001-01 1MAHINDI          111 1 11                          6801  7002                                 1 42000
70-86-81-135851-001-03 1MAHINDI          111 1 11                          1601  2002                                 1  5600
70-86-81-135851-001-03 2MAHINDI          112 9 11                           401  2002                                 2      
91-80-40-095851-001-04 1MAHINDI          111 1 11                          1001  1002                                 1  8000
52-17-86-975851-001-09 1MAHINDI          111 1 11                          4201  4202                                 1  8500
52-17-86-975851-001-09 2MPUNGA           121 2 12                           451   752                                 1 12000
96-92-93-895851-001-10 1MAHINDI          111 1 11                          1191  1192                                 1  5000
03-67-88-375852-001-01 1MAHINDI          111 1 11                           901   902                                 1  5000
46-07-29-055865-001-01 1MAHINDI          111 1 11                          2001  2002                                 1  8000
77-63-66-905869-001-01 1MAHINDI          111 1 11                           801   802                                 2      
28-63-80-025870-001-01 1MAHINDI          111 1 11                          1501  1502                                 1  8000
20-23-28-815871-001-02 1MAHINDI          111 1 11                          1201  1202                                 1  6000
44-04-54-775872-001-01 1MAHINDI          111 1 11                          1521  1522                                 1  7600
20-76-31-705883-001-01 1MAHINDI          111 1 11                          3201  3202                                 1 23000
20-76-31-705883-001-01 2MPUNGA           121 2 12                          1351  2102                                 1  8000
64-76-70-495883-001-02 1MAHINDI          111 1 11                          2001  2002                                 1  7000
33-09-32-845883-001-06 1MAHINDI          111 1 11                           801   802                                 1  6000
36-17-87-865884-001-01 1MAHINDI          111 1 11                          1711  1802                                 1  4500
78-86-78-615886-001-01 1MAHINDI          111 1 11                          3001  3002                                 1 15000
78-86-78-615886-001-01 2MPUNGA           121 2 12                          2401  4202                                 1 15000
23-97-33-545886-001-02 1MAHINDI          111 1 11                          4321  4322                                 1 21600
75-03-15-465887-001-01 1MAHINDI          111 1 11                          1401  1402                                 1  5200
43-75-62-755887-001-02 1MPUNGA           121 2 12                          3241  6482                                 1 18000
79-80-98-585890-001-01 1MAHINDI          111 1 11                          7201  7202                                 1 25200
79-80-98-585890-001-01 2MPUNGA           121 2 12                         10501 12002                                 1 30000
95-27-24-015890-001-04 1MAHINDI          111 1 11                          1161  1162                                 1  5800
12-84-18-265890-001-05 1MAHINDI          111 1 11                          1281  1442                                 1  8000
93-71-44-485891-001-02 1MPUNGA           121 2 12                         10801 18002                                 1 84000
22-22-59-955902-001-01 1MAHINDI          111 1 11                          3231  3402                                 1  8500
22-22-59-955902-001-01 2MAHINDI          112 9 11                           681  3402                                 2      
03-84-91-665903-001-01 1MAHINDI          111 1 11                          1101  1202                                 1 12000
03-84-91-665903-001-01 2MAHINDI          112 9 11                           101  1202                                 2      
17-58-37-025903-001-09 1MAHINDI          111 1 11                          1201  1502                                 1  6600
17-58-37-025903-001-09 2MAHINDI          112 9 11                           201  1502                                 2      
67-59-94-205906-001-01 1MAHINDI          111 1 11                          2081  2602                                 1 15000
67-59-94-205906-001-01 2MAHINDI          112 9 11                           521  2602                                 2      
76-63-95-625907-001-01 1MAHINDI          111 1 11                          2701  3002                                 1 10500
76-63-95-625907-001-01 2MAHINDI          112 9 11                           301  3002                                 2      
25-11-43-665908-001-01 1MAHINDI          111 1 11                          2701  3302                                 1 30000
25-11-43-665908-001-01 2MAHINDI          112 9 11                           601  3302                                 2      
15-35-33-895909-001-01 1MAHINDI          111 1 11                          6481  6482                                 1 36000
15-35-33-895909-001-01 2MUHOGO           211 1 21                          2001  2002                                 1  7200
68-01-22-225909-001-02 1MPUNGA           121 2 12                           181   252                                 1  1000
68-01-22-225909-001-02 2MPUNGA           12211 12                            51   252                                 2      
66-21-25-855911-001-01 1MAHINDI          111 1 11                          1601  2002                                 1 12000
66-21-25-855911-001-01 2MAHINDI          112 9 11                           401  2002                                 2      
04-94-42-315921-001-01 1MAHINDI          111 1 11                          2161  2402                                 1 12000
04-94-42-315921-001-01 2MAHINDI          112 9 11                           241  2402                                 2      
72-79-15-245927-001-01 1MAHINDI          111 1 11                          2201  2202                                 1 10000
57-81-79-875929-001-02 1MAHINDI          111 1 11                          2401  2402                                 1 18000
57-81-79-875929-001-02 2MPUNGA           121 2 12                          1981  2702                                 1 12000
47-03-39-285930-001-01 1MAHINDI          111 1 11                          3241  3602                                 1 18000
